test,dataset,delta_id,cluster_timestamp,iteration,scheduling_latency,algorithm_time,flowsolver_time,total_time,total_changes,new_node,remove_node,new_arc,change_arc,remove_arc
incremental,large,0,0,0,Timeout,Timeout,Timeout,Timeout,Timeout,,,,,
full,large,0,0,0,Timeout,Timeout,Timeout,Timeout,Timeout,,,,,
incremental,medium,0,0,0,1.18053,1.18053,1.38363,21.0364,17296,8741,0,619,7936,0
incremental,medium,1,1180528,0,0,0.045815,0.115494,0.174792,3095,0,0,619,1115,1361
incremental,medium,2,757955137,0,0.007967,0.007967,0.0783437,0.160384,3,2,0,0,1,0
incremental,medium,3,757963104,0,0.00996,0.001995,0.0724875,0.143944,100,50,0,0,50,0
incremental,medium,4,760949184,0,0.00071,0.00071,0.0711104,0.122522,3,2,0,0,1,0
incremental,medium,5,760949894,0,0.002411,0.001713,0.0725502,0.137551,82,41,0,0,41,0
incremental,medium,6,760951607,0,0.002952,0.001251,0.0718231,0.130885,38,19,0,0,19,0
incremental,medium,7,772013745,0,0.000693,0.000693,0.0711389,0.163391,3,2,0,0,1,0
incremental,medium,8,772014438,0,0.001378,0.000754,0.0717642,0.125834,10,5,0,0,5,0
incremental,medium,9,780915935,0,0.000707,0.000707,0.0710599,0.129177,3,2,0,0,1,0
incremental,medium,10,870116681,0,0.000702,0.000702,0.0719942,0.137852,3,2,0,0,1,0
incremental,medium,11,870117383,0,0.001749,0.001051,0.0726866,0.131887,38,19,0,0,19,0
incremental,medium,12,870118434,0,0.002273,0.001226,0.0730041,0.135937,46,23,0,0,23,0
incremental,medium,13,870119660,0,0.002051,0.000838,0.0728204,0.128831,16,8,0,0,8,0
incremental,medium,14,883566379,0,0.000715,0.000715,0.0744297,0.149458,3,2,0,0,1,0
incremental,medium,15,935163034,0,0.000702,0.000702,0.0749,0.146357,3,2,0,0,1,0
incremental,medium,16,935163736,0,0.001405,0.000723,0.0762315,0.133168,2,1,0,0,1,0
incremental,medium,17,989566242,0,0.000787,0.000787,0.0764534,0.160339,3,2,0,0,1,0
incremental,medium,18,991212524,0,0.000767,0.000767,0.072032,0.124564,3,2,0,0,1,0
incremental,medium,19,993518562,0,0.000699,0.000699,0.0717873,0.124366,3,2,0,0,1,0
incremental,medium,20,993519261,0,0.001391,0.000718,0.0721418,0.124566,4,2,0,0,2,0
incremental,medium,21,1030761656,0,0.000832,0.000832,0.0718574,0.134082,3,2,0,0,1,0
incremental,medium,22,1035170662,0,0.000717,0.000717,0.0719389,0.126328,3,2,0,0,1,0
incremental,medium,23,1094665887,0,0.000739,0.000739,0.0722807,0.134369,3,2,0,0,1,0
incremental,medium,24,1107986285,0,0.000716,0.000716,0.072197,0.127361,3,2,0,0,1,0
incremental,medium,25,1107987001,0,0.001655,0.000987,0.0730481,0.131756,30,15,0,0,15,0
incremental,medium,26,1107987988,0,0.001689,0.000718,0.0721645,0.122622,4,2,0,0,2,0
incremental,medium,27,1119442249,0,0.00069,0.00069,0.0711397,0.130365,3,2,0,0,1,0
incremental,medium,28,1119442939,0,0.001471,0.000789,0.0712885,0.12273,6,3,0,0,3,0
incremental,medium,29,1133464559,0,0.000723,0.000723,0.0711502,0.120726,3,2,0,0,1,0
incremental,medium,30,1135414786,0,0.000707,0.000707,0.0722879,0.119699,3,2,0,0,1,0
incremental,medium,31,1135415493,0,0.001552,0.000851,0.0713747,0.121474,9,5,0,0,4,0
incremental,medium,32,1159915685,0,0.000702,0.000702,0.0712108,0.124423,3,2,0,0,1,0
incremental,medium,33,1220006907,0,0.000687,0.000687,0.0716591,0.128147,3,2,0,0,1,0
incremental,medium,34,1228777626,0,0.000759,0.000759,0.0710628,0.121532,3,2,0,0,1,0
incremental,medium,35,1228778385,0,0.001413,0.000672,0.0711421,0.118951,2,1,0,0,1,0
incremental,medium,36,1328497908,0,0.000727,0.000727,0.0984474,0.169518,3,2,0,0,1,0
incremental,medium,37,1345888435,0,0.000687,0.000687,0.0664465,0.12388,3,2,0,0,1,0
incremental,medium,38,1345889122,0,0.00125,0.000583,0.086952,0.14258,2,1,0,0,1,0
incremental,medium,39,1372983479,0,0.000606,0.000606,0.0865918,0.160391,3,2,0,0,1,0
incremental,medium,40,1372984085,0,0.002118,0.001517,0.11968,0.211209,80,40,0,0,40,0
incremental,medium,41,1372985602,0,0.00278,0.001264,0.120249,0.207385,58,29,0,0,29,0
incremental,medium,42,1398938273,0,0.000612,0.000612,0.0731887,0.165413,3,2,0,0,1,0
incremental,medium,43,1398938885,0,0.002007,0.001408,0.0745748,0.138417,52,26,0,0,26,0
incremental,medium,44,1398940293,0,0.002659,0.001255,0.0743974,0.134614,52,26,0,0,26,0
incremental,medium,45,1423337461,0,0.000788,0.000788,0.0746803,0.14914,3,2,0,0,1,0
incremental,medium,46,1423338249,0,0.00197,0.001189,0.0747079,0.142018,46,23,0,0,23,0
incremental,medium,47,1423339438,0,0.003287,0.002102,0.0767395,0.153317,123,62,0,0,61,0
incremental,medium,48,1423341540,0,0.002903,0.000802,0.074816,0.12935,10,5,0,0,5,0
incremental,medium,49,1437048579,0,0.000706,0.000706,0.0742954,0.165137,3,2,0,0,1,0
incremental,medium,50,1437049285,0,0.002149,0.001508,0.0764357,0.142806,70,35,0,0,35,0
incremental,medium,51,1437050793,0,0.003774,0.002272,0.0776319,0.162865,131,66,0,0,65,0
incremental,medium,52,1437053065,0,0.003762,0.001508,0.0785139,0.149932,74,37,0,0,37,0
incremental,medium,53,1450191315,0,0.000717,0.000717,0.0752488,0.185948,3,2,0,0,1,0
incremental,medium,54,1486201469,0,0.000719,0.000719,0.0752935,0.132204,3,2,0,0,1,0
incremental,medium,55,1560919679,0,0.000709,0.000709,0.075318,0.135055,3,2,0,0,1,0
incremental,medium,56,1560920388,0,0.001439,0.000732,0.075123,0.134354,4,2,0,0,2,0
incremental,medium,57,1573781559,0,0.000755,0.000755,0.0746252,0.127768,3,2,0,0,1,0
incremental,medium,58,1573782314,0,0.00181,0.001061,0.07506,0.133199,36,18,0,0,18,0
incremental,medium,59,1585628612,0,0.000715,0.000715,0.0855878,0.149664,3,2,0,0,1,0
incremental,medium,60,1585629327,0,0.0014,0.000753,0.0746409,0.127221,8,4,0,0,4,0
incremental,medium,61,1599232112,0,0.000722,0.000722,0.0747486,0.131089,3,2,0,0,1,0
incremental,medium,62,1599232834,0,0.001967,0.001289,0.0765207,0.147132,54,27,0,0,27,0
incremental,medium,63,1599234123,0,0.003075,0.001806,0.0780285,0.153926,89,45,0,0,44,0
incremental,medium,64,1675974942,0,0.000771,0.000771,0.0793106,0.176894,3,2,0,0,1,0
incremental,medium,65,1675975713,0,0.001546,0.000783,0.0795355,0.136638,2,1,0,0,1,0
incremental,medium,66,1701549695,0,0.000727,0.000727,0.0752068,0.134787,3,2,0,0,1,0
incremental,medium,67,1701550422,0,0.0014,0.000701,0.0746994,0.126074,2,1,0,0,1,0
incremental,medium,68,1715625860,0,0.000722,0.000722,0.0750719,0.137518,3,2,0,0,1,0
incremental,medium,69,1715626582,0,0.001575,0.000921,0.0751307,0.129813,22,11,0,0,11,0
incremental,medium,70,1720798199,0,0.000742,0.000742,0.0749014,0.13512,3,2,0,0,1,0
incremental,medium,71,1720798941,0,0.001447,0.000709,0.07539,0.127234,4,2,0,0,2,0
incremental,medium,72,1760607843,0,0.000725,0.000725,0.0758445,0.17094,3,2,0,0,1,0
incremental,medium,73,1812336618,0,0.000727,0.000727,0.0768266,0.158213,3,2,0,0,1,0
incremental,medium,74,1836731134,0,0.000748,0.000748,0.0754684,0.145986,3,2,0,0,1,0
incremental,medium,75,1836731882,0,0.001548,0.000803,0.0765458,0.133797,12,6,0,0,6,0
incremental,medium,76,1873885272,0,0.000845,0.000845,0.077072,0.153247,3,2,0,0,1,0
incremental,medium,77,1942850570,0,0.000726,0.000726,0.07652,0.143209,3,2,0,0,1,0
incremental,medium,78,2018378034,0,0.000831,0.000831,0.0769956,0.143886,3,2,0,0,1,0
incremental,medium,79,2018378865,0,0.001521,0.000712,0.0767895,0.134156,4,2,0,0,2,0
incremental,medium,80,2073894402,0,0.000743,0.000743,0.0769028,0.143541,3,2,0,0,1,0
incremental,medium,81,2073895145,0,0.001473,0.000785,0.0770805,0.135071,10,5,0,0,5,0
incremental,medium,82,2097698582,0,0.000732,0.000732,0.0768614,0.141384,3,2,0,0,1,0
incremental,medium,83,2097699314,0,0.001452,0.000738,0.076955,0.133425,6,3,0,0,3,0
incremental,medium,84,2100114206,0,0.000785,0.000785,0.0773708,0.134092,3,2,0,0,1,0
incremental,medium,85,2100114991,0,0.002318,0.001544,0.0777677,0.150502,72,36,0,0,36,0
incremental,medium,86,2100116535,0,0.002425,0.000935,0.0770373,0.13851,18,9,0,0,9,0
incremental,medium,87,2112582327,0,0.00073,0.00073,0.0780851,0.156756,3,2,0,0,1,0
incremental,medium,88,2122978146,0,0.000731,0.000731,0.0773984,0.136111,3,2,0,0,1,0
incremental,medium,89,2122978877,0,0.001694,0.000979,0.0780459,0.140364,26,13,0,0,13,0
incremental,medium,90,2135462957,0,0.000752,0.000752,0.0777635,0.142685,3,2,0,0,1,0
incremental,medium,91,2135463709,0,0.001841,0.001107,0.0787832,0.143399,38,19,0,0,19,0
incremental,medium,92,2135464816,0,0.002331,0.001228,0.0790116,0.146718,48,24,0,0,24,0
incremental,medium,93,2135466044,0,0.002764,0.001597,0.0791988,0.150596,74,37,0,0,37,0
incremental,medium,94,2135467641,0,0.002888,0.001396,0.0794317,0.147682,58,29,0,0,29,0
incremental,medium,95,2140221250,0,0.000746,0.000746,0.0786107,0.137023,3,2,0,0,1,0
incremental,medium,96,2140221996,0,0.002301,0.001577,0.0804437,0.153222,74,37,0,0,37,0
incremental,medium,97,2140223573,0,0.002747,0.001178,0.0798329,0.145945,42,21,0,0,21,0
incremental,medium,98,2149856512,0,0.000775,0.000775,0.0793515,0.193814,3,2,0,0,1,0
incremental,medium,99,2149857287,0,0.002334,0.001574,0.0803673,0.153778,64,32,0,0,32,0
incremental,medium,100,2149858861,0,0.002502,0.00095,0.0799048,0.14191,18,9,0,0,9,0
incremental,medium,101,2175430884,0,0.000732,0.000732,0.0795695,0.160974,3,2,0,0,1,0
incremental,medium,102,2175431616,0,0.002264,0.001534,0.0803282,0.154205,68,34,0,0,34,0
incremental,medium,103,2175433150,0,0.004003,0.002516,0.0822689,0.17373,152,76,0,0,76,0
incremental,medium,104,2199343096,0,0.000811,0.000811,0.0786544,0.178081,3,2,0,0,1,0
incremental,medium,105,2199343907,0,0.001994,0.001229,0.0811292,0.149714,42,21,0,0,21,0
incremental,medium,106,2199345136,0,0.002422,0.001314,0.0835541,0.156656,52,26,0,0,26,0
incremental,medium,107,2199346450,0,0.002987,0.001677,0.0850567,0.163515,78,39,0,0,39,0
incremental,medium,108,2199348127,0,0.002893,0.001262,0.0866213,0.159282,42,21,0,0,21,0
incremental,medium,109,2211808744,0,0.000918,0.000918,0.0853844,0.158903,3,2,0,0,1,0
incremental,medium,110,2211809662,0,0.001699,0.000787,0.0801832,0.135209,8,4,0,0,4,0
incremental,medium,111,2218820439,0,0.000762,0.000762,0.0802858,0.13641,3,2,0,0,1,0
incremental,medium,112,2218821201,0,0.001656,0.000918,0.0803318,0.138294,18,9,0,0,9,0
incremental,medium,113,2229680005,0,0.000761,0.000761,0.0802742,0.163171,3,2,0,0,1,0
incremental,medium,114,2248756324,0,0.000768,0.000768,0.0799698,0.266431,3,2,0,0,1,0
incremental,medium,115,2326845291,0,0.000755,0.000755,0.0799227,0.146393,3,2,0,0,1,0
incremental,medium,116,2430254342,0,0.000745,0.000745,0.0800444,0.146764,3,2,0,0,1,0
incremental,medium,117,2430255087,0,0.001797,0.001056,0.0803818,0.140766,28,14,0,0,14,0
incremental,medium,118,2464412605,0,0.000742,0.000742,0.0797332,0.179989,3,2,0,0,1,0
incremental,medium,119,2464413347,0,0.001664,0.000948,0.0799777,0.138084,13,7,0,0,6,0
incremental,medium,120,2473626115,0,0.000779,0.000779,0.079805,0.147378,3,2,0,0,1,0
incremental,medium,121,2491248546,0,0.000797,0.000797,0.0799825,0.146943,3,2,0,0,1,0
incremental,medium,122,2639241390,0,0.000775,0.000775,0.0803031,0.229415,3,2,0,0,1,0
incremental,medium,123,2639242165,0,0.002401,0.001641,0.0815645,0.153509,78,39,0,0,39,0
incremental,medium,124,2639243806,0,0.002628,0.00102,0.0810337,0.143228,25,13,0,0,12,0
incremental,medium,125,2725002708,0,0.000765,0.000765,0.0811584,0.180256,3,2,0,0,1,0
incremental,medium,126,2725003473,0,0.001531,0.000794,0.0807076,0.140091,8,4,0,0,4,0
incremental,medium,127,2737755438,0,0.000807,0.000807,0.0808415,0.143497,3,2,0,0,1,0
incremental,medium,128,2737757904,0,0.000782,0.000782,0.0812455,0.139662,3,2,0,0,1,0
incremental,medium,129,2739416103,0,0.000785,0.000785,0.0821306,0.143954,3,2,0,0,1,0
incremental,medium,130,2773009096,0,0.000756,0.000756,0.0809959,0.146186,3,2,0,0,1,0
incremental,medium,131,2788104163,0,0.000778,0.000778,0.0808152,0.140586,3,2,0,0,1,0
incremental,medium,132,2788104941,0,0.00232,0.001552,0.0820189,0.154888,70,35,0,0,35,0
incremental,medium,133,2788106493,0,0.002529,0.000985,0.0818081,0.145825,22,11,0,0,11,0
incremental,medium,134,2798247530,0,0.000771,0.000771,0.0812214,0.16027,3,2,0,0,1,0
incremental,medium,135,2801006099,0,0.000795,0.000795,0.08124,0.140487,3,2,0,0,1,0
incremental,medium,136,2801006894,0,0.001477,0.000725,0.101184,0.178604,2,1,0,0,1,0
incremental,medium,137,2851444514,0,0.000665,0.000665,0.124253,0.248531,3,2,0,0,1,0
incremental,medium,138,2851445179,0,0.001978,0.001314,0.124618,0.223547,56,28,0,0,28,0
incremental,medium,139,2851446493,0,0.002347,0.001067,0.12449,0.211893,38,19,0,0,19,0
incremental,medium,140,2923168943,0,0.000659,0.000659,0.123823,0.28096,3,2,0,0,1,0
incremental,medium,141,3073942516,0,0.000682,0.000682,0.124068,0.314231,3,2,0,0,1,0
incremental,medium,142,3073943198,0,0.001507,0.000831,0.124585,0.208904,14,7,0,0,7,0
incremental,medium,143,3094321330,0,0.000672,0.000672,0.124798,0.241955,3,2,0,0,1,0
incremental,medium,144,3094322002,0,0.001503,0.00084,0.126867,0.216798,10,5,0,0,5,0
incremental,medium,145,3238164733,0,0.000774,0.000774,0.128606,0.281079,3,2,0,0,1,0
incremental,medium,146,3238165507,0,0.002407,0.001641,0.12614,0.228651,86,43,0,0,43,0
incremental,medium,147,3238167148,0,0.002654,0.001021,0.125519,0.211945,32,16,0,0,16,0
incremental,medium,148,3261531764,0,0.00066,0.00066,0.125412,0.237999,3,2,0,0,1,0
incremental,medium,149,3275426483,0,0.000711,0.000711,0.125617,0.20606,3,2,0,0,1,0
incremental,medium,150,3275427194,0,0.001575,0.000866,0.125863,0.209094,18,9,0,0,9,0
incremental,medium,151,3283517564,0,0.000899,0.000899,0.125897,0.210373,3,2,0,0,1,0
incremental,medium,152,3327178865,0,0.000927,0.000927,0.126011,0.208965,3,2,0,0,1,0
incremental,medium,153,3410842431,0,0.000897,0.000897,0.125994,0.22382,3,2,0,0,1,0
incremental,medium,154,3410843328,0,0.002305,0.001486,0.126688,0.216434,28,14,0,0,14,0
incremental,medium,155,3410844814,0,0.004092,0.002611,0.127123,0.224124,76,38,0,0,38,0
incremental,medium,156,3525978000,0,0.000923,0.000923,0.12671,0.281917,3,2,0,0,1,0
incremental,medium,157,3525978923,0,0.004293,0.003377,0.129821,0.238546,108,54,0,0,54,0
incremental,medium,158,3525982300,0,0.004124,0.000791,0.120663,0.207728,6,3,0,0,3,0
incremental,medium,159,3548279981,0,0.000696,0.000696,0.115398,0.228108,3,2,0,0,1,0
incremental,medium,160,3549872960,0,0.000697,0.000697,0.113671,0.198418,3,2,0,0,1,0
incremental,medium,161,3549873657,0,0.002331,0.001651,0.114827,0.221303,78,39,0,0,39,0
incremental,medium,162,3549875308,0,0.002628,0.001016,0.115306,0.208832,34,17,0,0,17,0
incremental,medium,163,3850148600,0,0.000677,0.000677,0.114362,0.291977,3,2,0,0,1,0
incremental,medium,164,3851600268,0,0.000669,0.000669,0.11332,0.197534,3,2,0,0,1,0
incremental,medium,165,3851600937,0,0.002168,0.001505,0.114504,0.218938,74,37,0,0,37,0
incremental,medium,166,3851602442,0,0.002579,0.001082,0.114101,0.208647,38,19,0,0,19,0
incremental,medium,167,3901568655,0,0.000674,0.000674,0.114739,0.231995,3,2,0,0,1,0
incremental,medium,168,3901569329,0,0.001363,0.000696,0.112927,0.198564,4,2,0,0,2,0
incremental,medium,169,3935955155,0,0.000678,0.000678,0.114463,0.203523,3,2,0,0,1,0
incremental,medium,170,3938008722,0,0.000676,0.000676,0.112654,0.196282,3,2,0,0,1,0
incremental,medium,171,3938009398,0,0.002401,0.001727,0.11303,0.217701,74,37,0,0,37,0
incremental,medium,172,3938011125,0,0.002641,0.000918,0.11478,0.211621,26,13,0,0,13,0
incremental,medium,173,3962212246,0,0.000727,0.000727,0.11703,0.23535,3,2,0,0,1,0
incremental,medium,174,3963742738,0,0.000755,0.000755,0.120313,0.208272,3,2,0,0,1,0
incremental,medium,175,3963743493,0,0.001451,0.000702,0.116281,0.201743,2,1,0,0,1,0
incremental,medium,176,3986760257,0,0.000669,0.000669,0.112858,0.200603,3,2,0,0,1,0
incremental,medium,177,4004245558,0,0.00071,0.00071,0.112426,0.208291,3,2,0,0,1,0
incremental,medium,178,4051795238,0,0.000689,0.000689,0.112791,0.238711,3,2,0,0,1,0
incremental,medium,179,4051795927,0,0.001594,0.000941,0.115029,0.203614,28,14,0,0,14,0
incremental,medium,180,4146598150,0,0.000698,0.000698,0.114097,0.238488,3,2,0,0,1,0
incremental,medium,181,4186659991,0,0.000688,0.000688,0.11566,0.207281,3,2,0,0,1,0
incremental,medium,182,4186660679,0,0.001985,0.00134,0.112799,0.217423,62,31,0,0,31,0
incremental,medium,183,4186662019,0,0.002447,0.001118,0.113818,0.209311,40,20,0,0,20,0
full,medium,0,0,0,1.03889,1.03889,1.1751,21.2914,17296,8741,0,619,7936,0
full,medium,1,603309032,0,1.58497,1.58497,1.739,1.83646,3095,0,0,619,1116,1360
full,medium,2,757955137,0,1.20397,1.20397,1.36732,1.4963,3,2,0,0,1,0
full,medium,3,759159107,0,2.28431,1.08034,1.2067,1.31984,100,50,0,0,50,0
full,medium,4,760949184,0,1.0734,1.0734,1.19696,1.29131,3,2,0,0,1,0
full,medium,5,762022584,0,2.17415,1.10076,1.21769,1.35266,120,60,0,0,60,0
full,medium,6,772013745,0,1.1022,1.1022,1.26487,1.40084,3,2,0,0,1,0
full,medium,7,773115945,0,2.24253,1.1404,1.30429,1.47486,10,5,0,0,5,0
full,medium,8,780915935,0,1.1059,1.1059,1.25618,1.41847,3,2,0,0,1,0
full,medium,9,870116681,0,1.08783,1.08783,1.23583,1.40155,3,2,0,0,1,0
full,medium,10,871204511,0,2.20104,1.11321,1.26443,1.43991,100,50,0,0,50,0
full,medium,11,883566379,0,1.16152,1.16152,1.31264,1.49062,3,2,0,0,1,0
full,medium,12,935163034,0,1.08063,1.08063,1.2109,1.35072,3,2,0,0,1,0
full,medium,13,936243664,0,2.20131,1.1207,1.24554,1.34149,2,1,0,0,1,0
full,medium,14,989566242,0,1.67306,1.67306,1.82911,1.95154,3,2,0,0,1,0
full,medium,15,991239302,0,1.21851,1.1744,1.33411,1.42898,3,2,0,0,1,0
full,medium,16,993518562,0,1.52191,1.52191,1.67645,1.77433,3,2,0,0,1,0
full,medium,17,995040472,0,2.58239,1.06051,1.18612,1.28462,4,2,0,0,2,0
full,medium,18,1030761656,0,1.16507,1.16507,1.28854,1.39468,3,2,0,0,1,0
full,medium,19,1035170662,0,1.15789,1.15789,1.28395,1.38296,3,2,0,0,1,0
full,medium,20,1094665887,0,1.14623,1.14623,1.26684,1.37532,3,2,0,0,1,0
full,medium,21,1107986285,0,1.135,1.135,1.26,1.35777,3,2,0,0,1,0
full,medium,22,1109121285,0,2.42095,1.286,1.45207,1.56138,34,17,0,0,17,0
full,medium,23,1119442249,0,1.0924,1.0924,1.21651,1.32391,3,2,0,0,1,0
full,medium,24,1120534649,0,2.22493,1.13254,1.25263,1.35277,6,3,0,0,3,0
full,medium,25,1133464559,0,1.64345,1.64345,1.79961,1.89776,3,2,0,0,1,0
full,medium,26,1135414786,0,1.1638,1.1638,1.32402,1.42225,3,2,0,0,1,0
full,medium,27,1136578586,0,2.2813,1.11751,1.24664,1.35023,9,5,0,0,4,0
full,medium,28,1159915685,0,1.33033,1.33033,1.48598,1.5912,3,2,0,0,1,0
full,medium,29,1220006907,0,1.11362,1.11362,1.3096,1.438,3,2,0,0,1,0
full,medium,30,1228777626,0,1.13315,1.13315,1.28571,1.45419,3,2,0,0,1,0
full,medium,31,1229910776,0,2.35434,1.22121,1.38545,1.53709,2,1,0,0,1,0
full,medium,32,1328497908,0,1.2092,1.2092,1.33515,1.50558,3,2,0,0,1,0
full,medium,33,1345888435,0,1.13101,1.13101,1.2559,1.35891,3,2,0,0,1,0
full,medium,34,1347019445,0,2.23349,1.1025,1.22631,1.32078,2,1,0,0,1,0
full,medium,35,1372983479,0,1.13771,1.13771,1.26343,1.36991,3,2,0,0,1,0
full,medium,36,1374121189,0,2.81519,1.67748,1.83658,1.98292,138,69,0,0,69,0
full,medium,37,1398938273,0,1.14394,1.14394,1.30166,1.411,3,2,0,0,1,0
full,medium,38,1400082213,0,2.85038,1.70645,1.89856,2.03687,104,52,0,0,52,0
full,medium,39,1423337461,0,1.13925,1.13925,1.30123,1.48931,3,2,0,0,1,0
full,medium,40,1424476711,0,2.35129,1.21205,1.34287,1.55256,179,90,0,0,89,0
full,medium,41,1437048579,0,1.22247,1.22247,1.37685,1.51812,3,2,0,0,1,0
full,medium,42,1438271049,0,3.13578,1.91338,2.07946,2.24388,275,138,0,0,137,0
full,medium,43,1450191315,0,1.78416,1.78416,1.95153,2.11645,3,2,0,0,1,0
full,medium,44,1486201469,0,1.75461,1.75461,1.91615,2.02707,3,2,0,0,1,0
full,medium,45,1560919679,0,1.69371,1.69371,1.85325,1.96212,3,2,0,0,1,0
full,medium,46,1562613389,0,3.4812,1.78749,1.95286,2.05368,4,2,0,0,2,0
full,medium,47,1573781559,0,1.21975,1.21975,1.36576,1.488,3,2,0,0,1,0
full,medium,48,1575001309,0,3.03408,1.81434,1.97753,2.10022,36,18,0,0,18,0
full,medium,49,1585628612,0,1.27283,1.27283,1.40413,1.50767,3,2,0,0,1,0
full,medium,50,1586901442,0,2.51701,1.24425,1.38839,1.49257,8,4,0,0,4,0
full,medium,51,1599232112,0,1.20477,1.20477,1.33975,1.45333,3,2,0,0,1,0
full,medium,52,1600436882,0,2.93343,1.7287,1.89709,2.03359,143,72,0,0,71,0
full,medium,53,1675974942,0,1.73103,1.73103,1.89444,2.03526,3,2,0,0,1,0
full,medium,54,1677705972,0,3.58259,1.85157,2.01683,2.11779,2,1,0,0,1,0
full,medium,55,1701549695,0,1.29076,1.29076,1.42269,1.53142,3,2,0,0,1,0
full,medium,56,1702840455,0,2.57958,1.28885,1.42475,1.53417,2,1,0,0,1,0
full,medium,57,1715625860,0,1.30402,1.30402,1.44112,1.55946,3,2,0,0,1,0
full,medium,58,1716929880,0,3.21544,1.91149,2.07927,2.18901,22,11,0,0,11,0
full,medium,59,1720798199,0,1.30684,1.30684,1.44176,1.55297,3,2,0,0,1,0
full,medium,60,1722105039,0,3.18154,1.8747,2.09323,2.21939,4,2,0,0,2,0
full,medium,61,1760607843,0,1.30619,1.30619,1.4838,1.72281,3,2,0,0,1,0
full,medium,62,1812336618,0,1.25189,1.25189,1.38361,1.58358,3,2,0,0,1,0
full,medium,63,1836731134,0,1.97552,1.97552,2.13972,2.26216,3,2,0,0,1,0
full,medium,64,1838706654,0,3.88654,1.91102,2.08,2.19143,12,6,0,0,6,0
full,medium,65,1873885272,0,1.353,1.353,1.52901,1.64682,3,2,0,0,1,0
full,medium,66,1942850570,0,1.52707,1.52707,1.69824,1.81051,3,2,0,0,1,0
full,medium,67,2018378034,0,1.4951,1.4951,1.6618,1.77335,3,2,0,0,1,0
full,medium,68,2019873134,0,2.75041,1.25533,1.42475,1.52606,4,2,0,0,2,0
full,medium,69,2073894402,0,1.91031,1.91031,2.0725,2.18707,3,2,0,0,1,0
full,medium,70,2075804712,0,3.88857,1.97832,2.14324,2.25498,10,5,0,0,5,0
full,medium,71,2097698582,0,1.30177,1.30177,1.43735,1.5513,3,2,0,0,1,0
full,medium,72,2099000352,0,3.192,1.89025,2.05845,2.16252,6,3,0,0,3,0
full,medium,73,2100890602,0,2.85617,1.29426,1.43488,1.55982,93,47,0,0,46,0
full,medium,74,2112582327,0,1.32204,1.32204,1.455,1.57819,3,2,0,0,1,0
full,medium,75,2122978146,0,1.31901,1.31901,1.45245,1.55543,3,2,0,0,1,0
full,medium,76,2124297156,0,2.61635,1.29736,1.43536,1.54721,26,13,0,0,13,0
full,medium,77,2135462957,0,1.32473,1.32473,1.45761,1.57238,3,2,0,0,1,0
full,medium,78,2136787687,0,3.02552,1.70081,1.87441,2.0268,218,109,0,0,109,0
full,medium,79,2140221250,0,1.40851,1.40851,1.58391,1.6879,3,2,0,0,1,0
full,medium,80,2141629760,0,2.9201,1.51161,1.68736,1.85242,116,58,0,0,58,0
full,medium,81,2149856512,0,1.38519,1.38519,1.55268,1.68415,3,2,0,0,1,0
full,medium,82,2151241702,0,3.36865,1.98348,2.15709,2.28114,82,41,0,0,41,0
full,medium,83,2175430884,0,1.52138,1.52138,1.69428,1.82122,3,2,0,0,1,0
full,medium,84,2176952264,0,2.99475,1.47337,1.60658,1.76062,220,110,0,0,110,0
full,medium,85,2199343096,0,1.43675,1.43675,1.60686,1.77673,3,2,0,0,1,0
full,medium,86,2200779846,0,2.93798,1.50128,1.6719,1.89999,214,107,0,0,107,0
full,medium,87,2211808744,0,1.47942,1.47942,1.61928,1.78025,3,2,0,0,1,0
full,medium,88,2213288164,0,3.70351,2.2241,2.40214,2.5118,8,4,0,0,4,0
full,medium,89,2218820439,0,1.49798,1.49798,1.63905,1.74933,3,2,0,0,1,0
full,medium,90,2220318419,0,3.64119,2.14323,2.316,2.42894,18,9,0,0,9,0
full,medium,91,2229680005,0,1.52664,1.52664,1.67499,1.81554,3,2,0,0,1,0
full,medium,92,2248756324,0,2.16287,2.16287,2.33766,2.58529,3,2,0,0,1,0
full,medium,93,2326845291,0,1.64365,1.64365,1.82841,1.95363,3,2,0,0,1,0
full,medium,94,2430254342,0,1.43589,1.43589,1.57594,1.69961,3,2,0,0,1,0
full,medium,95,2431690232,0,3.18265,1.74676,1.93066,2.04692,28,14,0,0,14,0
full,medium,96,2464412605,0,1.65502,1.65502,1.79481,1.95205,3,2,0,0,1,0
full,medium,97,2466067625,0,3.41157,1.75658,1.9354,2.05638,13,7,0,0,6,0
full,medium,98,2473626115,0,2.20734,2.20734,2.38286,2.50375,3,2,0,0,1,0
full,medium,99,2491248546,0,1.53356,1.53356,1.70902,1.83462,3,2,0,0,1,0
full,medium,100,2639241390,0,1.51334,1.51334,1.65551,1.86314,3,2,0,0,1,0
full,medium,101,2640754730,0,3.2277,1.71437,1.89703,2.03012,103,52,0,0,51,0
full,medium,102,2725002708,0,2.24086,2.24086,2.46959,2.62326,3,2,0,0,1,0
full,medium,103,2727243568,0,4.25728,2.01645,2.1981,2.31842,8,4,0,0,4,0
full,medium,104,2737755438,0,1.53217,1.53217,1.69277,1.80884,3,2,0,0,1,0
full,medium,105,2739287608,0,3.80556,2.27586,2.45893,2.57397,3,2,0,0,1,0
full,medium,106,2741563468,0,4.34195,2.19458,2.41803,2.55685,3,2,0,0,1,0
