test,file,iteration,algorithm_time,total_time
cc_clang_O3,clusters/natural/google_trace/quincy/1hour/small_first.min,0,Timeout,Timeout
cc_gcc_O1,clusters/natural/google_trace/quincy/1hour/small_first.min,0,Timeout,Timeout
cc_clang_O0,clusters/natural/google_trace/quincy/1hour/small_first.min,0,Timeout,Timeout
cc_clang_O1,clusters/natural/google_trace/quincy/1hour/small_first.min,0,Timeout,Timeout
cc_clang_O2,clusters/natural/google_trace/quincy/1hour/small_first.min,0,Timeout,Timeout
cc_gcc_debug,clusters/natural/google_trace/quincy/1hour/small_first.min,0,Timeout,Timeout
cc_gcc_O2,clusters/natural/google_trace/quincy/1hour/small_first.min,0,Timeout,Timeout
cc_gcc_O3,clusters/natural/google_trace/quincy/1hour/small_first.min,0,Timeout,Timeout
cc_gcc_O0,clusters/natural/google_trace/quincy/1hour/small_first.min,0,Timeout,Timeout
cc_clang_debug,clusters/natural/google_trace/quincy/1hour/small_first.min,0,Timeout,Timeout
cc_clang_O3,clusters/natural/google_trace/quincy/1hour/small_last.min,0,4.281376,4.343267440795898
cc_gcc_O1,clusters/natural/google_trace/quincy/1hour/small_last.min,0,3.587480,3.652439832687378
cc_clang_O0,clusters/natural/google_trace/quincy/1hour/small_last.min,0,42.523905,42.62335181236267
cc_clang_O1,clusters/natural/google_trace/quincy/1hour/small_last.min,0,23.855533,23.92711305618286
cc_clang_O2,clusters/natural/google_trace/quincy/1hour/small_last.min,0,4.297767,4.357893943786621
cc_gcc_debug,clusters/natural/google_trace/quincy/1hour/small_last.min,0,50.321014,50.41636800765991
cc_gcc_O2,clusters/natural/google_trace/quincy/1hour/small_last.min,0,3.473234,3.542813301086426
cc_gcc_O3,clusters/natural/google_trace/quincy/1hour/small_last.min,0,3.240674,3.3107385635375977
cc_gcc_O0,clusters/natural/google_trace/quincy/1hour/small_last.min,0,50.298665,50.395424604415894
cc_clang_debug,clusters/natural/google_trace/quincy/1hour/small_last.min,0,42.586273,42.67894458770752
cc_clang_O3,clusters/natural/google_trace/quincy/1hour/small_last.min,1,4.283422,4.352411985397339
cc_gcc_O1,clusters/natural/google_trace/quincy/1hour/small_last.min,1,3.614982,3.6788077354431152
cc_clang_O0,clusters/natural/google_trace/quincy/1hour/small_last.min,1,42.466035,42.55929613113403
cc_clang_O1,clusters/natural/google_trace/quincy/1hour/small_last.min,1,23.846455,23.922990322113037
cc_clang_O2,clusters/natural/google_trace/quincy/1hour/small_last.min,1,4.304348,4.368061542510986
cc_gcc_debug,clusters/natural/google_trace/quincy/1hour/small_last.min,1,50.325993,50.424837827682495
cc_gcc_O2,clusters/natural/google_trace/quincy/1hour/small_last.min,1,3.467971,3.5333473682403564
cc_gcc_O3,clusters/natural/google_trace/quincy/1hour/small_last.min,1,3.248982,3.311025381088257
cc_gcc_O0,clusters/natural/google_trace/quincy/1hour/small_last.min,1,50.298097,50.39910674095154
cc_clang_debug,clusters/natural/google_trace/quincy/1hour/small_last.min,1,42.535279,42.6278178691864
cc_clang_O3,clusters/natural/google_trace/quincy/1hour/small_last.min,2,4.285022,4.34350061416626
cc_gcc_O1,clusters/natural/google_trace/quincy/1hour/small_last.min,2,3.606272,3.6733555793762207
cc_clang_O0,clusters/natural/google_trace/quincy/1hour/small_last.min,2,42.482048,42.577945947647095
cc_clang_O1,clusters/natural/google_trace/quincy/1hour/small_last.min,2,23.936945,24.020387887954712
cc_clang_O2,clusters/natural/google_trace/quincy/1hour/small_last.min,2,4.307924,4.369051456451416
cc_gcc_debug,clusters/natural/google_trace/quincy/1hour/small_last.min,2,50.327999,50.42174005508423
cc_gcc_O2,clusters/natural/google_trace/quincy/1hour/small_last.min,2,3.408107,3.480743885040283
cc_gcc_O3,clusters/natural/google_trace/quincy/1hour/small_last.min,2,3.257346,3.321683168411255
cc_gcc_O0,clusters/natural/google_trace/quincy/1hour/small_last.min,2,50.298564,50.40020537376404
cc_clang_debug,clusters/natural/google_trace/quincy/1hour/small_last.min,2,42.491464,42.58224010467529
cc_clang_O3,clusters/natural/google_trace/quincy/1hour/small_last.min,3,4.282294,4.345764875411987
cc_gcc_O1,clusters/natural/google_trace/quincy/1hour/small_last.min,3,3.626676,3.690354347229004
cc_clang_O0,clusters/natural/google_trace/quincy/1hour/small_last.min,3,42.648271,42.75001621246338
cc_clang_O1,clusters/natural/google_trace/quincy/1hour/small_last.min,3,23.857498,23.926426887512207
cc_clang_O2,clusters/natural/google_trace/quincy/1hour/small_last.min,3,4.315865,4.379087448120117
cc_gcc_debug,clusters/natural/google_trace/quincy/1hour/small_last.min,3,50.374798,50.47481870651245
cc_gcc_O2,clusters/natural/google_trace/quincy/1hour/small_last.min,3,3.470114,3.5370657444000244
cc_gcc_O3,clusters/natural/google_trace/quincy/1hour/small_last.min,3,3.248718,3.313194751739502
cc_gcc_O0,clusters/natural/google_trace/quincy/1hour/small_last.min,3,50.289130,50.39244341850281
cc_clang_debug,clusters/natural/google_trace/quincy/1hour/small_last.min,3,42.554938,42.65171456336975
cc_clang_O3,clusters/natural/google_trace/quincy/1hour/small_last.min,4,4.286904,4.344257593154907
cc_gcc_O1,clusters/natural/google_trace/quincy/1hour/small_last.min,4,3.618081,3.6845295429229736
cc_clang_O0,clusters/natural/google_trace/quincy/1hour/small_last.min,4,42.570729,42.662550926208496
cc_clang_O1,clusters/natural/google_trace/quincy/1hour/small_last.min,4,23.869971,23.942508220672607
cc_clang_O2,clusters/natural/google_trace/quincy/1hour/small_last.min,4,4.296872,4.360183954238892
cc_gcc_debug,clusters/natural/google_trace/quincy/1hour/small_last.min,4,50.306389,50.40242028236389
cc_gcc_O2,clusters/natural/google_trace/quincy/1hour/small_last.min,4,3.467215,3.5319676399230957
cc_gcc_O3,clusters/natural/google_trace/quincy/1hour/small_last.min,4,3.252311,3.316789388656616
cc_gcc_O0,clusters/natural/google_trace/quincy/1hour/small_last.min,4,50.349534,50.450161933898926
cc_clang_debug,clusters/natural/google_trace/quincy/1hour/small_last.min,4,42.554719,42.651161909103394
cc_clang_O3,clusters/natural/google_trace/quincy/1hour/medium_first.min,0,Timeout,Timeout
cc_gcc_O1,clusters/natural/google_trace/quincy/1hour/medium_first.min,0,Timeout,Timeout
cc_clang_O0,clusters/natural/google_trace/quincy/1hour/medium_first.min,0,Timeout,Timeout
cc_clang_O1,clusters/natural/google_trace/quincy/1hour/medium_first.min,0,Timeout,Timeout
cc_clang_O2,clusters/natural/google_trace/quincy/1hour/medium_first.min,0,Timeout,Timeout
cc_gcc_debug,clusters/natural/google_trace/quincy/1hour/medium_first.min,0,Timeout,Timeout
cc_gcc_O2,clusters/natural/google_trace/quincy/1hour/medium_first.min,0,Timeout,Timeout
cc_gcc_O3,clusters/natural/google_trace/quincy/1hour/medium_first.min,0,Timeout,Timeout
cc_gcc_O0,clusters/natural/google_trace/quincy/1hour/medium_first.min,0,Timeout,Timeout
cc_clang_debug,clusters/natural/google_trace/quincy/1hour/medium_first.min,0,Timeout,Timeout
cc_clang_O3,clusters/natural/google_trace/quincy/1hour/medium_last.min,0,Timeout,Timeout
cc_gcc_O1,clusters/natural/google_trace/quincy/1hour/medium_last.min,0,Timeout,Timeout
cc_clang_O0,clusters/natural/google_trace/quincy/1hour/medium_last.min,0,Timeout,Timeout
cc_clang_O1,clusters/natural/google_trace/quincy/1hour/medium_last.min,0,Timeout,Timeout
cc_clang_O2,clusters/natural/google_trace/quincy/1hour/medium_last.min,0,Timeout,Timeout
cc_gcc_debug,clusters/natural/google_trace/quincy/1hour/medium_last.min,0,Timeout,Timeout
cc_gcc_O2,clusters/natural/google_trace/quincy/1hour/medium_last.min,0,Timeout,Timeout
cc_gcc_O3,clusters/natural/google_trace/quincy/1hour/medium_last.min,0,Timeout,Timeout
cc_gcc_O0,clusters/natural/google_trace/quincy/1hour/medium_last.min,0,Timeout,Timeout
cc_clang_debug,clusters/natural/google_trace/quincy/1hour/medium_last.min,0,Timeout,Timeout
cc_clang_O3,clusters/natural/google_trace/octopus/1hour/small_first.min,0,Timeout,Timeout
cc_gcc_O1,clusters/natural/google_trace/octopus/1hour/small_first.min,0,Timeout,Timeout
cc_clang_O0,clusters/natural/google_trace/octopus/1hour/small_first.min,0,Timeout,Timeout
cc_clang_O1,clusters/natural/google_trace/octopus/1hour/small_first.min,0,Timeout,Timeout
cc_clang_O2,clusters/natural/google_trace/octopus/1hour/small_first.min,0,Timeout,Timeout
cc_gcc_debug,clusters/natural/google_trace/octopus/1hour/small_first.min,0,Timeout,Timeout
cc_gcc_O2,clusters/natural/google_trace/octopus/1hour/small_first.min,0,Timeout,Timeout
cc_gcc_O3,clusters/natural/google_trace/octopus/1hour/small_first.min,0,Timeout,Timeout
cc_gcc_O0,clusters/natural/google_trace/octopus/1hour/small_first.min,0,Timeout,Timeout
cc_clang_debug,clusters/natural/google_trace/octopus/1hour/small_first.min,0,Timeout,Timeout
cc_clang_O3,clusters/natural/google_trace/octopus/1hour/small_last.min,0,4.075580,4.139344692230225
cc_gcc_O1,clusters/natural/google_trace/octopus/1hour/small_last.min,0,3.471230,3.5306224822998047
cc_clang_O0,clusters/natural/google_trace/octopus/1hour/small_last.min,0,41.940004,42.03282618522644
cc_clang_O1,clusters/natural/google_trace/octopus/1hour/small_last.min,0,23.466515,23.543553590774536
cc_clang_O2,clusters/natural/google_trace/octopus/1hour/small_last.min,0,4.075971,4.138070106506348
cc_gcc_debug,clusters/natural/google_trace/octopus/1hour/small_last.min,0,49.678553,49.77343702316284
cc_gcc_O2,clusters/natural/google_trace/octopus/1hour/small_last.min,0,3.354469,3.4163904190063477
