test,file,iteration,algorithm_time,total_time
relax_clang_O2,clusters/natural/google_trace/quincy/1hour/small_first.min,0,4.624284,4.80519437789917
relax_gcc_O3,clusters/natural/google_trace/quincy/1hour/small_first.min,0,3.998691,4.179538011550903
relax_gcc_O2,clusters/natural/google_trace/quincy/1hour/small_first.min,0,4.230381,4.41905665397644
relax_clang_O0,clusters/natural/google_trace/quincy/1hour/small_first.min,0,33.186735,33.452274799346924
relax_gcc_O0,clusters/natural/google_trace/quincy/1hour/small_first.min,0,37.579052,37.83829188346863
relax_gcc_debug,clusters/natural/google_trace/quincy/1hour/small_first.min,0,37.658442,37.92082858085632
relax_clang_debug,clusters/natural/google_trace/quincy/1hour/small_first.min,0,33.055942,33.321754932403564
relax_clang_O3,clusters/natural/google_trace/quincy/1hour/small_first.min,0,3.921255,4.100440979003906
relax_gcc_O1,clusters/natural/google_trace/quincy/1hour/small_first.min,0,4.933561,5.126611948013306
relax_clang_O1,clusters/natural/google_trace/quincy/1hour/small_first.min,0,18.155814,18.361958265304565
relax_clang_O2,clusters/natural/google_trace/quincy/1hour/small_first.min,1,3.905718,4.092737436294556
relax_gcc_O3,clusters/natural/google_trace/quincy/1hour/small_first.min,1,3.998036,4.185979843139648
relax_gcc_O2,clusters/natural/google_trace/quincy/1hour/small_first.min,1,4.262949,4.457899570465088
relax_clang_O0,clusters/natural/google_trace/quincy/1hour/small_first.min,1,33.030879,33.2933247089386
relax_gcc_O0,clusters/natural/google_trace/quincy/1hour/small_first.min,1,37.584553,37.8697772026062
relax_gcc_debug,clusters/natural/google_trace/quincy/1hour/small_first.min,1,37.608571,37.87934231758118
relax_clang_debug,clusters/natural/google_trace/quincy/1hour/small_first.min,1,33.045171,33.313690185546875
relax_clang_O3,clusters/natural/google_trace/quincy/1hour/small_first.min,1,3.933651,4.118149757385254
relax_gcc_O1,clusters/natural/google_trace/quincy/1hour/small_first.min,1,4.929678,5.122011661529541
relax_clang_O1,clusters/natural/google_trace/quincy/1hour/small_first.min,1,18.114430,18.333101749420166
relax_clang_O2,clusters/natural/google_trace/quincy/1hour/small_first.min,2,3.920021,4.104722499847412
relax_gcc_O3,clusters/natural/google_trace/quincy/1hour/small_first.min,2,4.007665,4.194011926651001
relax_gcc_O2,clusters/natural/google_trace/quincy/1hour/small_first.min,2,4.237073,4.418951034545898
relax_clang_O0,clusters/natural/google_trace/quincy/1hour/small_first.min,2,33.083659,33.34685182571411
relax_gcc_O0,clusters/natural/google_trace/quincy/1hour/small_first.min,2,37.579641,37.840996980667114
relax_gcc_debug,clusters/natural/google_trace/quincy/1hour/small_first.min,2,37.612066,37.886449337005615
relax_clang_debug,clusters/natural/google_trace/quincy/1hour/small_first.min,2,33.090717,33.35132694244385
relax_clang_O3,clusters/natural/google_trace/quincy/1hour/small_first.min,2,3.918680,4.094461917877197
relax_gcc_O1,clusters/natural/google_trace/quincy/1hour/small_first.min,2,5.757875,5.945054769515991
relax_clang_O1,clusters/natural/google_trace/quincy/1hour/small_first.min,2,18.119373,18.332797288894653
relax_clang_O2,clusters/natural/google_trace/quincy/1hour/small_first.min,3,3.922116,4.107983589172363
relax_gcc_O3,clusters/natural/google_trace/quincy/1hour/small_first.min,3,4.003774,4.18882942199707
relax_gcc_O2,clusters/natural/google_trace/quincy/1hour/small_first.min,3,4.254758,4.439855575561523
relax_clang_O0,clusters/natural/google_trace/quincy/1hour/small_first.min,3,33.071737,33.3363151550293
relax_gcc_O0,clusters/natural/google_trace/quincy/1hour/small_first.min,3,37.590519,37.867525815963745
relax_gcc_debug,clusters/natural/google_trace/quincy/1hour/small_first.min,3,37.619547,37.890360593795776
relax_clang_debug,clusters/natural/google_trace/quincy/1hour/small_first.min,3,33.085135,33.35999131202698
relax_clang_O3,clusters/natural/google_trace/quincy/1hour/small_first.min,3,3.901042,4.080600261688232
relax_gcc_O1,clusters/natural/google_trace/quincy/1hour/small_first.min,3,4.938820,5.1208176612854
relax_clang_O1,clusters/natural/google_trace/quincy/1hour/small_first.min,3,18.111932,18.321592092514038
relax_clang_O2,clusters/natural/google_trace/quincy/1hour/small_first.min,4,3.996718,4.18182897567749
relax_gcc_O3,clusters/natural/google_trace/quincy/1hour/small_first.min,4,3.986415,4.173131942749023
relax_gcc_O2,clusters/natural/google_trace/quincy/1hour/small_first.min,4,4.247258,4.423888921737671
relax_clang_O0,clusters/natural/google_trace/quincy/1hour/small_first.min,4,33.044610,33.3027081489563
relax_gcc_O0,clusters/natural/google_trace/quincy/1hour/small_first.min,4,37.576511,37.842631340026855
relax_gcc_debug,clusters/natural/google_trace/quincy/1hour/small_first.min,4,37.633065,37.893683433532715
relax_clang_debug,clusters/natural/google_trace/quincy/1hour/small_first.min,4,33.060954,33.328744649887085
relax_clang_O3,clusters/natural/google_trace/quincy/1hour/small_first.min,4,3.927787,4.113789796829224
relax_gcc_O1,clusters/natural/google_trace/quincy/1hour/small_first.min,4,4.931171,5.109296083450317
relax_clang_O1,clusters/natural/google_trace/quincy/1hour/small_first.min,4,19.124063,19.341466665267944
relax_clang_O2,clusters/natural/google_trace/quincy/1hour/small_last.min,0,2.411234,2.481978178024292
