test,dataset,delta_id,cluster_timestamp,iteration,scheduling_latency,algorithm_time,flowsolver_time,total_time,total_changes,new_node,remove_node,new_arc,change_arc,remove_arc
incremental,large,0,0,0,Timeout,Timeout,Timeout,Timeout,Timeout,,,,,
full,large,0,0,0,Timeout,Timeout,Timeout,Timeout,Timeout,,,,,
incremental,medium,0,0,0,Timeout,Timeout,Timeout,Timeout,Timeout,,,,,
full,medium,0,0,0,Timeout,Timeout,Timeout,Timeout,Timeout,,,,,
full,small,38,2101490360,3,3.4827,2.10697,2.18961,2.22696,8,4,0,0,4,0
full,small,39,2122978330,3,2.03193,2.03193,2.12125,2.16583,3,2,0,0,1,0
full,small,40,2125010261,3,3.7575,1.7256,1.77723,1.80961,4,2,0,0,2,0
full,small,41,2135463181,3,1.19377,1.19377,1.2484,1.27772,3,2,0,0,1,0
full,small,42,2136656950,3,3.26379,2.07017,2.15608,2.21062,46,23,0,0,23,0
full,small,43,2140221305,3,1.27503,1.27503,1.32588,1.34948,3,2,0,0,1,0
full,small,44,2141496333,3,2.60305,1.32806,1.38482,1.46274,16,8,0,0,8,0
full,small,45,2149856512,3,1.20186,1.20186,1.25672,1.2981,3,2,0,0,1,0
full,small,46,2151058372,3,2.50146,1.29963,1.35113,1.39011,14,7,0,0,7,0
full,small,47,2175430886,3,1.28515,1.28515,1.33521,1.37959,3,2,0,0,1,0
full,small,48,2176716039,3,2.57125,1.28612,1.33638,1.39562,50,25,0,0,25,0
full,small,49,2199343200,3,1.35866,1.35866,1.41658,1.48041,3,2,0,0,1,0
full,small,50,2200701861,3,2.66734,1.30884,1.36708,1.42795,44,22,0,0,22,0
full,small,51,2211808788,3,1.266,1.266,1.32638,1.36057,3,2,0,0,1,0
full,small,52,2218820667,3,1.4104,1.4104,1.50833,1.53995,3,2,0,0,1,0
full,small,53,2326845291,3,1.31723,1.31723,1.37667,1.69984,3,2,0,0,1,0
full,small,54,2430254342,3,1.28988,1.28988,1.35472,1.41209,3,2,0,0,1,0
full,small,55,2431544221,3,2.85832,1.56864,1.64822,1.68353,6,3,0,0,3,0
full,small,56,2491248546,3,1.75355,1.75355,1.81884,1.9235,3,2,0,0,1,0
full,small,57,2639241405,3,1.34448,1.34448,1.40616,1.52409,3,2,0,0,1,0
full,small,58,2640585885,3,2.64642,1.30207,1.3625,1.4031,29,15,0,0,14,0
full,small,59,2737757904,3,1.34273,1.34273,1.40029,1.47403,3,2,0,0,1,0
full,small,60,2788104275,3,2.42907,2.42907,2.52066,2.55801,3,2,0,0,1,0
full,small,61,2790533343,3,4.12683,1.69776,1.79819,1.86304,14,7,0,0,7,0
full,small,62,2801006142,3,2.26544,2.26544,2.35529,2.40051,3,2,0,0,1,0
full,small,63,2851444514,3,2.31448,2.31448,2.4081,2.46054,3,2,0,0,1,0
full,small,64,2853758996,3,3.69114,1.37671,1.43609,1.4973,18,9,0,0,9,0
full,small,65,3073942566,3,1.70512,1.70512,1.79641,1.92682,3,2,0,0,1,0
full,small,66,3094321339,3,1.34975,1.34975,1.40909,1.47346,3,2,0,0,1,0
full,small,67,3095671090,3,3.0447,1.69497,1.79505,1.82596,2,1,0,0,1,0
full,small,68,3238164741,3,2.29614,2.29614,2.36059,2.46993,3,2,0,0,1,0
full,small,69,3240460879,3,3.79835,1.50223,1.56227,1.65872,28,14,0,0,14,0
full,small,70,3261531764,3,2.5383,2.5383,2.64316,2.67164,3,2,0,0,1,0
full,small,71,3275426621,3,1.43308,1.43308,1.52344,1.57053,3,2,0,0,1,0
full,small,72,3410842431,3,1.94724,1.94724,2.00389,2.06948,3,2,0,0,1,0
full,small,73,3412789669,3,4.54372,2.59656,2.68721,2.7289,26,13,0,0,13,0
full,small,74,3525978000,3,1.53009,1.53009,1.59055,1.66512,3,2,0,0,1,0
full,small,75,3527508092,3,3.29115,1.76114,1.85311,1.91346,22,11,0,0,11,0
full,small,76,3549872977,3,1.59533,1.59533,1.65133,1.67857,3,2,0,0,1,0
full,small,77,3551468304,3,3.05611,1.46094,1.52556,1.56881,22,11,0,0,11,0
full,small,78,3851600274,3,1.53484,1.53484,1.60038,1.74129,3,2,0,0,1,0
full,small,79,3853135118,3,3.13822,1.60339,1.66532,1.76283,22,11,0,0,11,0
full,small,80,3938008735,3,1.57398,1.57398,1.63585,1.68527,3,2,0,0,1,0
full,small,81,3939582717,3,3.24268,1.66882,1.75822,1.80154,18,9,0,0,9,0
full,small,82,3986760257,3,1.54947,1.54947,1.60385,1.64864,3,2,0,0,1,0
full,small,83,4051795348,3,1.51018,1.51018,1.57785,1.64808,3,2,0,0,1,0
full,small,84,4053305528,3,2.99622,1.48626,1.55109,1.59369,2,1,0,0,1,0
full,small,85,4186659991,3,1.66594,1.66594,1.72926,1.81459,3,2,0,0,1,0
full,small,86,4188325932,3,3.24173,1.57586,1.63967,1.72568,22,11,0,0,11,0
incremental,small,0,0,4,1.69234,1.69234,1.78649,20.4496,3697,1956,0,134,1607,0
incremental,small,1,1692345,4,0,0.141609,0.178842,0.194726,670,0,0,134,248,288
incremental,small,2,757955277,4,0.001756,0.001756,0.0309851,0.0980259,3,2,0,0,1,0
incremental,small,3,757957033,4,0.018083,0.016535,0.0440396,0.082303,20,10,0,0,10,0
incremental,small,4,760949245,4,0.001902,0.001902,0.0291745,0.0456251,3,2,0,0,1,0
incremental,small,5,760951147,4,0.014583,0.012728,0.0385853,0.0802151,24,12,0,0,12,0
incremental,small,6,772013814,4,0.001272,0.001272,0.0270921,0.10475,3,2,0,0,1,0
incremental,small,7,772015086,4,0.002628,0.001376,0.0268804,0.0445067,2,1,0,0,1,0
incremental,small,8,870116781,4,0.001322,0.001322,0.0269876,0.0713677,3,2,0,0,1,0
incremental,small,9,870118103,4,0.005871,0.004703,0.0270961,0.0582193,8,4,0,0,4,0
incremental,small,10,870122806,4,0.010335,0.005772,0.0292594,0.0518345,10,5,0,0,5,0
incremental,small,11,993518588,4,0.001357,0.001357,0.0237768,0.135748,3,2,0,0,1,0
incremental,small,12,1107986333,4,0.001297,0.001297,0.0228305,0.0724569,3,2,0,0,1,0
incremental,small,13,1107987630,4,0.006878,0.005671,0.0285875,0.0517366,10,5,0,0,5,0
incremental,small,14,1119442249,4,0.001357,0.001357,0.0247439,0.0554993,3,2,0,0,1,0
incremental,small,15,1119443606,4,0.002861,0.001522,0.0240411,0.0388511,2,1,0,0,1,0
incremental,small,16,1135414792,4,0.001366,0.001366,0.0246878,0.0439141,3,2,0,0,1,0
incremental,small,17,1135416158,4,0.002574,0.001316,0.024086,0.038254,3,2,0,0,1,0
incremental,small,18,1345888435,4,0.001331,0.001331,0.0244016,0.111227,3,2,0,0,1,0
incremental,small,19,1372983484,4,0.001341,0.001341,0.0239812,0.0511267,3,2,0,0,1,0
incremental,small,20,1372984825,4,0.013201,0.011967,0.0356129,0.0741682,22,11,0,0,11,0
incremental,small,21,1398938349,4,0.001325,0.001325,0.0241542,0.0767116,3,2,0,0,1,0
incremental,small,22,1398939674,4,0.013611,0.012403,0.0361823,0.0750988,22,11,0,0,11,0
incremental,small,23,1423337461,4,0.001336,0.001336,0.0249202,0.0692553,3,2,0,0,1,0
incremental,small,24,1423338797,4,0.012561,0.01124,0.0348329,0.0870261,21,11,0,0,10,0
incremental,small,25,1423350037,4,0.022564,0.011497,0.0354168,0.0656708,20,10,0,0,10,0
incremental,small,26,1437048669,4,0.001332,0.001332,0.0253749,0.102588,3,2,0,0,1,0
incremental,small,27,1437050001,4,0.015514,0.014384,0.0378444,0.0821327,24,12,0,0,12,0
incremental,small,28,1437064385,4,0.040511,0.026144,0.0503737,0.111184,45,23,0,0,22,0
incremental,small,29,1573781565,4,0.00139,0.00139,0.0250001,0.154468,3,2,0,0,1,0
incremental,small,30,1573782955,4,0.002733,0.001536,0.0250843,0.0453472,2,1,0,0,1,0
incremental,small,31,1585628702,4,0.001388,0.001388,0.0251232,0.0547144,3,2,0,0,1,0
incremental,small,32,1599232156,4,0.001407,0.001407,0.0251846,0.0480149,3,2,0,0,1,0
incremental,small,33,1599233563,4,0.012892,0.011595,0.0362757,0.0865642,21,11,0,0,10,0
incremental,small,34,1599245158,4,0.013116,0.001624,0.0254434,0.0448498,2,1,0,0,1,0
incremental,small,35,1701549695,4,0.001399,0.001399,0.0254175,0.105598,3,2,0,0,1,0
incremental,small,36,1701551094,4,0.00307,0.001699,0.0254551,0.0427021,2,1,0,0,1,0
incremental,small,37,1715626104,4,0.001438,0.001438,0.025443,0.0600615,3,2,0,0,1,0
incremental,small,38,1715627542,4,0.002957,0.001609,0.0254234,0.0455787,2,1,0,0,1,0
incremental,small,39,1760607843,4,0.001423,0.001423,0.025171,0.113202,3,2,0,0,1,0
incremental,small,40,2018378034,4,0.001517,0.001517,0.0253409,0.172733,3,2,0,0,1,0
incremental,small,41,2100114435,4,0.001417,0.001417,0.0257429,0.0833741,3,2,0,0,1,0
incremental,small,42,2100115852,4,0.006239,0.005015,0.0288752,0.0674451,8,4,0,0,4,0
incremental,small,43,2122978330,4,0.001401,0.001401,0.025692,0.0712981,3,2,0,0,1,0
incremental,small,44,2122979731,4,0.004107,0.002734,0.0264235,0.0497681,4,2,0,0,2,0
incremental,small,45,2135463181,4,0.001434,0.001434,0.025568,0.0520735,3,2,0,0,1,0
incremental,small,46,2135464615,4,0.009891,0.008603,0.0346589,0.0659636,14,7,0,0,7,0
incremental,small,47,2135473218,4,0.038539,0.030088,0.0548981,0.101391,32,16,0,0,16,0
incremental,small,48,2140221305,4,0.002124,0.002124,0.0277311,0.0443232,3,2,0,0,1,0
incremental,small,49,2140223429,4,0.016704,0.014614,0.0408062,0.0856576,16,8,0,0,8,0
incremental,small,50,2149856512,4,0.002131,0.002131,0.0302284,0.111525,3,2,0,0,1,0
incremental,small,51,2149858643,4,0.010752,0.008654,0.0351504,0.0766906,14,7,0,0,7,0
incremental,small,52,2175430886,4,0.001535,0.001535,0.0279725,0.0756983,3,2,0,0,1,0
incremental,small,53,2175432421,4,0.024217,0.022704,0.0465898,0.0984148,38,19,0,0,19,0
incremental,small,54,2175455125,4,0.030346,0.007662,0.0310646,0.0516494,12,6,0,0,6,0
incremental,small,55,2199343200,4,0.001645,0.001645,0.0256686,0.0784288,3,2,0,0,1,0
incremental,small,56,2199344845,4,0.009094,0.007605,0.0317048,0.0574386,12,6,0,0,6,0
incremental,small,57,2199352450,4,0.028278,0.02077,0.0451647,0.0789697,32,16,0,0,16,0
incremental,small,58,2211808788,4,0.001489,0.001489,0.0258822,0.0516446,3,2,0,0,1,0
incremental,small,59,2218820667,4,0.001604,0.001604,0.0261625,0.0441462,3,2,0,0,1,0
incremental,small,60,2326845291,4,0.001573,0.001573,0.0264576,0.21726,3,2,0,0,1,0
incremental,small,61,2430254342,4,0.001581,0.001581,0.0257185,0.0523138,3,2,0,0,1,0
incremental,small,62,2430255923,4,0.005256,0.003878,0.0271912,0.0471052,6,3,0,0,3,0
incremental,small,63,2491248546,4,0.001447,0.001447,0.0247431,0.101674,3,2,0,0,1,0
incremental,small,64,2639241405,4,0.001468,0.001468,0.02477,0.129742,3,2,0,0,1,0
incremental,small,65,2639242873,4,0.017563,0.016215,0.0401013,0.0677953,29,15,0,0,14,0
incremental,small,66,2737757904,4,0.001551,0.001551,0.0249766,0.0874452,3,2,0,0,1,0
incremental,small,67,2788104275,4,0.001473,0.001473,0.0247893,0.0485719,3,2,0,0,1,0
incremental,small,68,2788105748,4,0.009709,0.00824,0.031938,0.0605473,14,7,0,0,7,0
incremental,small,69,2801006142,4,0.001559,0.001559,0.0250157,0.0588433,3,2,0,0,1,0
incremental,small,70,2851444514,4,0.00155,0.00155,0.0253278,0.0638379,3,2,0,0,1,0
incremental,small,71,2851446064,4,0.012398,0.010901,0.0347006,0.0622367,18,9,0,0,9,0
incremental,small,72,3073942566,4,0.001599,0.001599,0.0253927,0.158608,3,2,0,0,1,0
incremental,small,73,3094321339,4,0.001588,0.001588,0.025393,0.0571786,3,2,0,0,1,0
incremental,small,74,3094322927,4,0.003159,0.001588,0.0198843,0.0321913,2,1,0,0,1,0
incremental,small,75,3238164741,4,0.001695,0.001695,0.0202467,0.0762941,3,2,0,0,1,0
incremental,small,76,3238166436,4,0.018445,0.01677,0.0358008,0.0667902,28,14,0,0,14,0
incremental,small,77,3261531764,4,0.00166,0.00166,0.0200624,0.0514015,3,2,0,0,1,0
incremental,small,78,3275426621,4,0.001658,0.001658,0.0200549,0.0354064,3,2,0,0,1,0
incremental,small,79,3410842431,4,0.001643,0.001643,0.0202294,0.0520571,3,2,0,0,1,0
incremental,small,80,3410844074,4,0.014276,0.012711,0.0317152,0.0573154,20,10,0,0,10,0
incremental,small,81,3410856785,4,0.016832,0.004216,0.0230378,0.0372256,6,3,0,0,3,0
incremental,small,82,3525978000,4,0.001686,0.001686,0.0204721,0.0814553,3,2,0,0,1,0
incremental,small,83,3525979686,4,0.015609,0.014002,0.0331221,0.0612777,22,11,0,0,11,0
incremental,small,84,3549872977,4,0.001713,0.001713,0.020263,0.0539707,3,2,0,0,1,0
incremental,small,85,3549874690,4,0.015592,0.014032,0.0385781,0.065369,22,11,0,0,11,0
incremental,small,86,3851600274,4,0.001669,0.001669,0.0260038,0.100759,3,2,0,0,1,0
incremental,small,87,3851601943,4,0.015258,0.01361,0.0384389,0.0668824,22,11,0,0,11,0
incremental,small,88,3938008735,4,0.001575,0.001575,0.0261359,0.0688413,3,2,0,0,1,0
incremental,small,89,3938010310,4,0.012888,0.011432,0.0361924,0.0637662,18,9,0,0,9,0
incremental,small,90,3986760257,4,0.001545,0.001545,0.0265191,0.0621466,3,2,0,0,1,0
incremental,small,91,4051795348,4,0.001591,0.001591,0.0265167,0.0783879,3,2,0,0,1,0
incremental,small,92,4051796939,4,0.003126,0.001757,0.0264148,0.0381134,2,1,0,0,1,0
incremental,small,93,4186659991,4,0.00158,0.00158,0.026728,0.074069,3,2,0,0,1,0
incremental,small,94,4186661571,4,0.015893,0.014386,0.0398704,0.0689213,22,11,0,0,11,0
full,small,0,0,4,1.09538,1.09538,1.17796,20.0384,3697,1956,0,134,1607,0
full,small,1,603309032,4,1.71053,1.71053,1.7874,1.8084,670,0,0,134,249,287
full,small,2,757955277,4,0.959623,0.959623,1.01127,1.06476,3,2,0,0,1,0
full,small,3,758914900,4,1.91066,0.951249,1.00427,1.041,20,10,0,0,10,0
full,small,4,760949245,4,0.986982,0.986982,1.04126,1.06522,3,2,0,0,1,0
full,small,5,761936227,4,2.4881,1.50116,1.581,1.63803,24,12,0,0,12,0
full,small,6,772013814,4,1.56873,1.56873,1.65263,1.69847,3,2,0,0,1,0
full,small,7,773582545,4,2.60298,1.03427,1.08987,1.13008,2,1,0,0,1,0
full,small,8,870116781,4,1.09581,1.09581,1.14803,1.20855,3,2,0,0,1,0
full,small,9,871212595,4,2.16468,1.06902,1.12305,1.17151,18,9,0,0,9,0
full,small,10,993518588,4,1.274,1.274,1.36212,1.45032,3,2,0,0,1,0
full,small,11,1107986333,4,1.00168,1.00168,1.05744,1.13284,3,2,0,0,1,0
full,small,12,1108988016,4,1.98011,0.978516,1.03397,1.07921,10,5,0,0,5,0
full,small,13,1119442249,4,0.995042,0.995042,1.05147,1.10094,3,2,0,0,1,0
full,small,14,1120437291,4,2.06145,1.06643,1.11934,1.15038,2,1,0,0,1,0
full,small,15,1135414792,4,1.0563,1.0563,1.11072,1.13475,3,2,0,0,1,0
full,small,16,1136471091,4,2.86192,1.80573,1.89395,1.92007,3,2,0,0,1,0
full,small,17,1345888435,4,1.03819,1.03819,1.08561,1.1954,3,2,0,0,1,0
full,small,18,1372983484,4,1.20444,1.20444,1.28464,1.31501,3,2,0,0,1,0
full,small,19,1374187923,4,2.23915,1.03482,1.08716,1.14425,22,11,0,0,11,0
full,small,20,1398938349,4,1.05561,1.05561,1.10912,1.13875,3,2,0,0,1,0
full,small,21,1399993959,4,2.8626,1.80711,1.8903,1.92894,22,11,0,0,11,0
full,small,22,1423337461,4,1.51876,1.51876,1.59862,1.64194,3,2,0,0,1,0
full,small,23,1424856220,4,2.67051,1.15176,1.20565,1.2642,41,21,0,0,20,0
full,small,24,1437048669,4,1.10738,1.10738,1.17034,1.2341,3,2,0,0,1,0
full,small,25,1438156048,4,2.28278,1.17561,1.22936,1.30196,69,35,0,0,34,0
full,small,26,1573781565,4,1.15224,1.15224,1.20667,1.3077,3,2,0,0,1,0
full,small,27,1574933810,4,2.7536,1.60155,1.68206,1.71905,2,1,0,0,1,0
full,small,28,1585628702,4,1.18965,1.18965,1.24872,1.28976,3,2,0,0,1,0
full,small,29,1599232156,4,1.10729,1.10729,1.16883,1.21287,3,2,0,0,1,0
full,small,30,1600339445,4,2.28724,1.18006,1.23852,1.31254,23,12,0,0,11,0
full,small,31,1701549695,4,1.23808,1.23808,1.32629,1.39272,3,2,0,0,1,0
full,small,32,1702787776,4,3.18335,1.9453,2.02221,2.04711,2,1,0,0,1,0
full,small,33,1715626104,4,1.40063,1.40063,1.49411,1.53157,3,2,0,0,1,0
full,small,34,1717026729,4,2.58397,1.18344,1.23889,1.27662,2,1,0,0,1,0
full,small,35,1760607843,4,1.20062,1.20062,1.2561,1.32838,3,2,0,0,1,0
full,small,36,2018378034,4,1.26555,1.26555,1.34811,1.45927,3,2,0,0,1,0
full,small,37,2100114435,4,1.19901,1.19901,1.25539,1.30845,3,2,0,0,1,0
full,small,38,2101313446,4,2.49688,1.29807,1.35534,1.3955,8,4,0,0,4,0
full,small,39,2122978330,4,1.19642,1.19642,1.2506,1.29286,3,2,0,0,1,0
full,small,40,2124174752,4,3.22188,2.02549,2.10738,2.13429,4,2,0,0,2,0
full,small,41,2135463181,4,1.4918,1.4918,1.54476,1.57642,3,2,0,0,1,0
full,small,42,2136954983,4,3.61829,2.12664,2.1829,2.24421,46,23,0,0,23,0
full,small,43,2140221305,4,1.21885,1.21885,1.27637,1.3,3,2,0,0,1,0
full,small,44,2141440156,4,2.47452,1.25571,1.31244,1.39095,16,8,0,0,8,0
full,small,45,2149856512,4,1.40722,1.40722,1.46407,1.5074,3,2,0,0,1,0
full,small,46,2151263731,4,2.82421,1.41702,1.5024,1.54364,14,7,0,0,7,0
full,small,47,2175430886,4,1.25027,1.25027,1.307,1.35109,3,2,0,0,1,0
full,small,48,2176681154,4,2.48302,1.23278,1.28999,1.35039,50,25,0,0,25,0
full,small,49,2199343200,4,1.40663,1.40663,1.46554,1.53118,3,2,0,0,1,0
full,small,50,2200749831,4,3.11919,1.71272,1.79686,1.8578,44,22,0,0,22,0
full,small,51,2211808788,4,2.38472,2.38472,2.48255,2.51984,3,2,0,0,1,0
full,small,52,2218820667,4,1.36182,1.36182,1.4241,1.46835,3,2,0,0,1,0
full,small,53,2326845291,4,1.35194,1.35194,1.41221,1.72216,3,2,0,0,1,0
full,small,54,2430254342,4,1.60806,1.60806,1.67051,1.72557,3,2,0,0,1,0
full,small,55,2431862404,4,2.94649,1.33863,1.39835,1.43011,6,3,0,0,3,0
full,small,56,2491248546,4,1.35471,1.35471,1.41316,1.5027,3,2,0,0,1,0
full,small,57,2639241405,4,2.21338,2.21338,2.28359,2.40153,3,2,0,0,1,0
full,small,58,2641454787,4,3.59344,1.38018,1.43974,1.50011,29,15,0,0,14,0
full,small,59,2737757904,4,1.38541,1.38541,1.44475,1.50335,3,2,0,0,1,0
full,small,60,2788104275,4,1.36838,1.36838,1.42826,1.46585,3,2,0,0,1,0
full,small,61,2789472654,4,3.23929,1.87092,1.95234,1.99369,14,7,0,0,7,0
full,small,62,2801006142,4,1.37155,1.37155,1.4305,1.47721,3,2,0,0,1,0
full,small,63,2851444514,4,1.29096,1.29096,1.34377,1.39386,3,2,0,0,1,0
full,small,64,2852735473,4,2.72525,1.43434,1.48718,1.52774,18,9,0,0,9,0
full,small,65,3073942566,4,1.32583,1.32583,1.38484,1.53121,3,2,0,0,1,0
full,small,66,3094321339,4,1.52797,1.52797,1.58315,1.62864,3,2,0,0,1,0
full,small,67,3095849307,4,2.84125,1.3133,1.37257,1.40024,2,1,0,0,1,0
full,small,68,3238164741,4,2.30909,2.30909,2.39964,2.46467,3,2,0,0,1,0
full,small,69,3240473833,4,3.72243,1.41336,1.47131,1.53343,28,14,0,0,14,0
full,small,70,3261531764,4,1.39478,1.39478,1.44826,1.47275,3,2,0,0,1,0
full,small,71,3275426621,4,1.5297,1.5297,1.59286,1.62848,3,2,0,0,1,0
full,small,72,3410842431,4,1.38661,1.38661,1.44455,1.50385,3,2,0,0,1,0
full,small,73,3412229044,4,2.80914,1.42261,1.47555,1.51752,26,13,0,0,13,0
full,small,74,3525978000,4,1.37433,1.37433,1.43942,1.51687,3,2,0,0,1,0
full,small,75,3527352327,4,2.9088,1.53455,1.60125,1.66615,22,11,0,0,11,0
full,small,76,3549872977,4,1.44664,1.44664,1.51001,1.5858,3,2,0,0,1,0
full,small,77,3551319619,4,2.89279,1.4463,1.50928,1.56873,22,11,0,0,11,0
full,small,78,3851600274,4,1.62149,1.62149,1.68789,1.82098,3,2,0,0,1,0
full,small,79,3853221761,4,3.30704,1.68558,1.74856,1.8363,22,11,0,0,11,0
full,small,80,3938008735,4,1.48172,1.48172,1.54795,1.60488,3,2,0,0,1,0
full,small,81,3939490456,4,3.01289,1.53129,1.59614,1.6591,18,9,0,0,9,0
full,small,82,3986760257,4,1.61284,1.61284,1.67736,1.7477,3,2,0,0,1,0
full,small,83,4051795348,4,1.75792,1.75792,1.85557,1.92049,3,2,0,0,1,0
full,small,84,4053553273,4,4.55577,2.79807,2.88429,2.91108,2,1,0,0,1,0
full,small,85,4186659991,4,2.31284,2.31284,2.42578,2.48921,3,2,0,0,1,0
full,small,86,4188972826,4,3.84321,1.53045,1.59767,1.69545,22,11,0,0,11,0
incremental,full_size,0,0,0,Timeout,Timeout,Timeout,Timeout,Timeout,,,,,
full,full_size,0,0,0,Timeout,Timeout,Timeout,Timeout,Timeout,,,,,
