file,test_iteration,refine_iteration,refine_time,overhead_time,epsilon,cost,task_assignments_changed
general/synthetic/netgen/generated_approx/approx_netgen_8_12_983.min,0,0,12169,1258,81920000,1930386976,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_983.min,0,1,19262,1244,40960000,1758505166,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_983.min,0,2,20517,1241,20480000,1040271911,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_983.min,0,3,23281,1269,10240000,928525484,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_983.min,0,4,26400,1238,5120000,904964524,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_983.min,0,5,33525,1241,2560000,900548142,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_983.min,0,6,50432,1240,1280000,898979148,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_983.min,0,7,46841,1253,640000,898616802,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_983.min,0,8,50434,1228,320000,898531123,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_983.min,0,9,55315,1238,160000,898491921,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_983.min,0,10,67244,1065,80000,898486283,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_983.min,0,11,58011,1066,40000,898480428,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_983.min,0,12,75872,1073,20000,898479552,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_983.min,0,13,64660,1068,10000,898479452,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_983.min,0,14,51069,1076,5000,898479431,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_983.min,0,15,58940,1066,2500,898479443,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_983.min,0,16,63947,1055,1250,898479425,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_983.min,0,17,83371,1058,625,898479428,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_983.min,0,18,75677,1066,312,898479425,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_983.min,0,19,65226,1091,156,898479425,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_983.min,0,20,95460,1061,78,898479425,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_983.min,0,21,75114,1062,39,898479425,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_983.min,0,22,72881,1066,19,898479425,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_983.min,0,23,62597,1056,9,898479425,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_983.min,0,24,87172,1064,4,898479425,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_983.min,0,25,88861,1062,2,898479425,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_734.min,0,0,13141,1246,81920000,1915145049,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_734.min,0,1,18654,1242,40960000,1710288362,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_734.min,0,2,20561,1276,20480000,1039524124,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_734.min,0,3,25084,1258,10240000,914669041,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_734.min,0,4,30210,1255,5120000,889309252,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_734.min,0,5,29891,1277,2560000,883648128,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_734.min,0,6,37106,1249,1280000,882345258,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_734.min,0,7,50682,1265,640000,882001413,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_734.min,0,8,57082,1257,320000,881925922,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_734.min,0,9,48642,1255,160000,881889552,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_734.min,0,10,53513,1256,80000,881885549,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_734.min,0,11,61052,1098,40000,881882018,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_734.min,0,12,60279,1080,20000,881881223,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_734.min,0,13,64323,1077,10000,881881004,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_734.min,0,14,75499,1088,5000,881881012,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_734.min,0,15,75234,1084,2500,881880904,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_734.min,0,16,79836,1095,1250,881880898,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_734.min,0,17,75694,1088,625,881880898,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_734.min,0,18,91916,1078,312,881880898,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_734.min,0,19,111376,1069,156,881880898,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_734.min,0,20,86388,1081,78,881880898,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_734.min,0,21,89176,1087,39,881880898,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_734.min,0,22,91239,1097,19,881880898,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_734.min,0,23,101113,1069,9,881880898,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_734.min,0,24,107808,1070,4,881880898,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_734.min,0,25,85895,1078,2,881880898,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_284.min,0,0,15136,1271,81920000,1886521880,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_284.min,0,1,18857,1275,40960000,1643341453,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_284.min,0,2,19524,1268,20480000,926187175,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_284.min,0,3,25161,1283,10240000,806329662,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_284.min,0,4,29347,1291,5120000,783550475,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_284.min,0,5,28359,1275,2560000,777310065,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_284.min,0,6,32929,1279,1280000,775642441,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_284.min,0,7,40239,1272,640000,775319144,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_284.min,0,8,56869,1279,320000,775193538,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_284.min,0,9,47862,1272,160000,775168863,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_284.min,0,10,45456,1288,80000,775155269,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_284.min,0,11,73433,1265,40000,775151280,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_284.min,0,12,46173,1094,20000,775150437,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_284.min,0,13,56716,1087,10000,775150323,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_284.min,0,14,54153,1106,5000,775150235,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_284.min,0,15,69788,1098,2500,775150210,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_284.min,0,16,64144,1105,1250,775150210,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_284.min,0,17,79739,1088,625,775150210,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_284.min,0,18,57851,1079,312,775150210,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_284.min,0,19,79146,1099,156,775150210,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_284.min,0,20,103449,1079,78,775150210,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_284.min,0,21,75078,1078,39,775150210,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_284.min,0,22,87096,1086,19,775150210,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_284.min,0,23,67765,1090,9,775150210,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_284.min,0,24,75187,1085,4,775150210,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_284.min,0,25,55882,1101,2,775150210,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_110.min,0,0,13892,1274,81920000,1855056963,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_110.min,0,1,18691,1287,40960000,1659269548,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_110.min,0,2,22102,1296,20480000,1017040821,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_110.min,0,3,24596,1284,10240000,880260082,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_110.min,0,4,31354,1264,5120000,850633886,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_110.min,0,5,31069,1267,2560000,845564213,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_110.min,0,6,45929,1272,1280000,844430450,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_110.min,0,7,40600,1255,640000,844226719,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_110.min,0,8,54347,1267,320000,844121171,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_110.min,0,9,49129,1274,160000,844081221,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_110.min,0,10,69233,1264,80000,844073661,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_110.min,0,11,49623,1087,40000,844073800,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_110.min,0,12,66210,1069,20000,844072171,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_110.min,0,13,63936,1075,10000,844072144,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_110.min,0,14,84567,1075,5000,844072144,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_110.min,0,15,66742,1073,2500,844072144,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_110.min,0,16,80969,1095,1250,844072144,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_110.min,0,17,87637,1081,625,844072144,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_110.min,0,18,93724,1082,312,844072144,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_110.min,0,19,78278,1083,156,844072144,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_110.min,0,20,71940,1083,78,844072144,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_110.min,0,21,74060,1094,39,844072144,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_110.min,0,22,86310,1086,19,844072144,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_110.min,0,23,86089,1088,9,844072144,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_110.min,0,24,77670,1084,4,844072144,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_110.min,0,25,85764,1085,2,844072144,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_740.min,0,0,14817,1300,81920000,1897951034,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_740.min,0,1,23846,1276,40960000,1707040093,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_740.min,0,2,20349,1283,20480000,1027357833,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_740.min,0,3,23824,1272,10240000,907746109,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_740.min,0,4,35453,1277,5120000,882910963,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_740.min,0,5,30611,1300,2560000,877214702,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_740.min,0,6,38468,1270,1280000,876209012,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_740.min,0,7,43860,1265,640000,875713755,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_740.min,0,8,57398,1279,320000,875607209,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_740.min,0,9,56634,1283,160000,875584430,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_740.min,0,10,68673,1272,80000,875576021,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_740.min,0,11,56621,1074,40000,875575789,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_740.min,0,12,53833,1086,20000,875575305,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_740.min,0,13,68952,1099,10000,875574925,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_740.min,0,14,94438,1102,5000,875574910,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_740.min,0,15,85784,1085,2500,875574912,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_740.min,0,16,55578,1100,1250,875574904,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_740.min,0,17,79029,1083,625,875574904,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_740.min,0,18,50428,1078,312,875574904,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_740.min,0,19,74967,1084,156,875574904,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_740.min,0,20,75649,1079,78,875574904,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_740.min,0,21,66836,1079,39,875574904,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_740.min,0,22,67649,1100,19,875574904,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_740.min,0,23,82221,1092,9,875574904,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_740.min,0,24,71714,1091,4,875574904,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_740.min,0,25,68032,1095,2,875574904,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_788.min,0,0,11432,1078,81920000,1978713772,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_788.min,0,1,18741,1091,40960000,1701956238,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_788.min,0,2,18203,1087,20480000,990980289,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_788.min,0,3,21495,1087,10240000,859286847,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_788.min,0,4,21324,1097,5120000,839144668,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_788.min,0,5,28276,1080,2560000,833993971,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_788.min,0,6,31737,1082,1280000,832919959,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_788.min,0,7,42407,1129,640000,832578843,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_788.min,0,8,35719,1076,320000,832503910,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_788.min,0,9,49706,1082,160000,832486470,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_788.min,0,10,43462,1080,80000,832486206,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_788.min,0,11,61591,1067,40000,832475334,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_788.min,0,12,54712,1093,20000,832474958,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_788.min,0,13,63491,1090,10000,832474602,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_788.min,0,14,69548,1078,5000,832474590,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_788.min,0,15,42484,1104,2500,832474585,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_788.min,0,16,68098,1077,1250,832474585,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_788.min,0,17,58189,1096,625,832474585,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_788.min,0,18,111684,1077,312,832474585,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_788.min,0,19,68040,1090,156,832474585,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_788.min,0,20,81657,1075,78,832474585,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_788.min,0,21,86462,1084,39,832474585,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_788.min,0,22,65073,1086,19,832474585,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_788.min,0,23,61630,1075,9,832474585,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_788.min,0,24,90387,1081,4,832474585,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_788.min,0,25,74247,1094,2,832474585,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_289.min,0,0,15264,1251,81920000,1843577613,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_289.min,0,1,20609,1268,40960000,1618662853,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_289.min,0,2,21197,1258,20480000,924984732,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_289.min,0,3,22349,1257,10240000,797896767,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_289.min,0,4,24900,1275,5120000,772446519,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_289.min,0,5,27977,1275,2560000,766365678,-1
