test,file,iteration,algorithm_time,total_time
ap_clang_O0,clusters/natural/google_trace/quincy/1hour/small_last.min,0,0.481135,0.5738821029663086
ap_clang_debug,clusters/natural/google_trace/quincy/1hour/small_last.min,0,0.482177,0.5691773891448975
ap_gcc_O0,clusters/natural/google_trace/quincy/1hour/small_last.min,0,0.485349,0.5843369960784912
ap_clang_O3,clusters/natural/google_trace/quincy/1hour/small_last.min,0,0.149192,0.20824241638183594
ap_gcc_debug,clusters/natural/google_trace/quincy/1hour/small_last.min,0,0.486653,0.5858893394470215
ap_gcc_O2,clusters/natural/google_trace/quincy/1hour/small_last.min,0,0.138831,0.2031083106994629
ap_clang_O1,clusters/natural/google_trace/quincy/1hour/small_last.min,1,0.250658,0.3197352886199951
ap_gcc_O3,clusters/natural/google_trace/quincy/1hour/small_last.min,1,0.124862,0.18555378913879395
ap_clang_O2,clusters/natural/google_trace/quincy/1hour/small_last.min,1,0.147324,0.21332955360412598
ap_gcc_O1,clusters/natural/google_trace/quincy/1hour/small_last.min,1,0.137575,0.20287489891052246
ap_clang_O0,clusters/natural/google_trace/quincy/1hour/small_last.min,1,0.476335,0.5764293670654297
ap_clang_debug,clusters/natural/google_trace/quincy/1hour/small_last.min,1,0.482866,0.5875692367553711
ap_gcc_O0,clusters/natural/google_trace/quincy/1hour/small_last.min,1,0.485144,0.5813314914703369
ap_clang_O3,clusters/natural/google_trace/quincy/1hour/small_last.min,1,0.148995,0.20693397521972656
ap_gcc_debug,clusters/natural/google_trace/quincy/1hour/small_last.min,1,0.493649,0.5956053733825684
ap_gcc_O2,clusters/natural/google_trace/quincy/1hour/small_last.min,1,0.139185,0.20287418365478516
ap_clang_O1,clusters/natural/google_trace/quincy/1hour/small_last.min,2,0.251839,0.326754093170166
ap_gcc_O3,clusters/natural/google_trace/quincy/1hour/small_last.min,2,0.125028,0.1884138584136963
ap_clang_O2,clusters/natural/google_trace/quincy/1hour/small_last.min,2,0.146881,0.2059464454650879
ap_gcc_O1,clusters/natural/google_trace/quincy/1hour/small_last.min,2,0.137288,0.20111989974975586
ap_clang_O0,clusters/natural/google_trace/quincy/1hour/small_last.min,2,0.481724,0.5806326866149902
ap_clang_debug,clusters/natural/google_trace/quincy/1hour/small_last.min,2,0.482373,0.5751514434814453
ap_gcc_O0,clusters/natural/google_trace/quincy/1hour/small_last.min,2,0.484792,0.5780093669891357
ap_clang_O3,clusters/natural/google_trace/quincy/1hour/small_last.min,2,0.148814,0.2097620964050293
ap_gcc_debug,clusters/natural/google_trace/quincy/1hour/small_last.min,2,0.485583,0.5808100700378418
ap_gcc_O2,clusters/natural/google_trace/quincy/1hour/small_last.min,2,0.138850,0.20167779922485352
ap_clang_O1,clusters/natural/google_trace/quincy/1hour/small_last.min,3,0.251820,0.32980918884277344
ap_gcc_O3,clusters/natural/google_trace/quincy/1hour/small_last.min,3,0.126957,0.19123411178588867
ap_clang_O2,clusters/natural/google_trace/quincy/1hour/small_last.min,3,0.147792,0.21337270736694336
ap_gcc_O1,clusters/natural/google_trace/quincy/1hour/small_last.min,3,0.135385,0.20311260223388672
ap_clang_O0,clusters/natural/google_trace/quincy/1hour/small_last.min,3,0.476250,0.5723228454589844
ap_clang_debug,clusters/natural/google_trace/quincy/1hour/small_last.min,3,0.482724,0.5794403553009033
ap_gcc_O0,clusters/natural/google_trace/quincy/1hour/small_last.min,3,0.484932,0.5816373825073242
ap_clang_O3,clusters/natural/google_trace/quincy/1hour/small_last.min,3,0.148846,0.2117314338684082
ap_gcc_debug,clusters/natural/google_trace/quincy/1hour/small_last.min,3,0.485076,0.5786645412445068
ap_gcc_O2,clusters/natural/google_trace/quincy/1hour/small_last.min,3,0.139414,0.20695972442626953
ap_clang_O1,clusters/natural/google_trace/quincy/1hour/small_last.min,4,0.244376,0.32036805152893066
ap_gcc_O3,clusters/natural/google_trace/quincy/1hour/small_last.min,4,0.127147,0.1888446807861328
ap_clang_O2,clusters/natural/google_trace/quincy/1hour/small_last.min,4,0.147629,0.2133769989013672
ap_gcc_O1,clusters/natural/google_trace/quincy/1hour/small_last.min,4,0.137730,0.200148344039917
ap_clang_O0,clusters/natural/google_trace/quincy/1hour/small_last.min,4,0.481643,0.5744509696960449
ap_clang_debug,clusters/natural/google_trace/quincy/1hour/small_last.min,4,0.481883,0.5721549987792969
ap_gcc_O0,clusters/natural/google_trace/quincy/1hour/small_last.min,4,0.485521,0.5827181339263916
ap_clang_O3,clusters/natural/google_trace/quincy/1hour/small_last.min,4,0.149263,0.2147057056427002
ap_gcc_debug,clusters/natural/google_trace/quincy/1hour/small_last.min,4,0.484576,0.5786912441253662
ap_gcc_O2,clusters/natural/google_trace/quincy/1hour/small_last.min,4,0.138312,0.20831036567687988
ap_clang_O1,clusters/natural/google_trace/quincy/1hour/medium_first.min,0,25.866253,26.893476247787476
ap_gcc_O3,clusters/natural/google_trace/quincy/1hour/medium_first.min,0,16.704971,17.55724024772644
ap_clang_O2,clusters/natural/google_trace/quincy/1hour/medium_first.min,0,17.513326,18.423364877700806
ap_gcc_O1,clusters/natural/google_trace/quincy/1hour/medium_first.min,0,17.176217,18.06365990638733
ap_clang_O0,clusters/natural/google_trace/quincy/1hour/medium_first.min,0,39.473757,40.702072620391846
ap_clang_debug,clusters/natural/google_trace/quincy/1hour/medium_first.min,0,39.485978,40.74657988548279
ap_gcc_O0,clusters/natural/google_trace/quincy/1hour/medium_first.min,0,38.410224,39.651973247528076
ap_clang_O3,clusters/natural/google_trace/quincy/1hour/medium_first.min,0,17.568273,18.46744418144226
ap_gcc_debug,clusters/natural/google_trace/quincy/1hour/medium_first.min,0,38.433928,39.73497128486633
ap_gcc_O2,clusters/natural/google_trace/quincy/1hour/medium_first.min,0,17.150518,18.047365427017212
ap_clang_O1,clusters/natural/google_trace/quincy/1hour/medium_first.min,1,25.841846,26.93331217765808
ap_gcc_O3,clusters/natural/google_trace/quincy/1hour/medium_first.min,1,16.713330,17.606795072555542
ap_clang_O2,clusters/natural/google_trace/quincy/1hour/medium_first.min,1,17.540901,18.47485113143921
ap_gcc_O1,clusters/natural/google_trace/quincy/1hour/medium_first.min,1,17.194847,18.103412628173828
ap_clang_O0,clusters/natural/google_trace/quincy/1hour/medium_first.min,1,39.445250,40.708964347839355
ap_clang_debug,clusters/natural/google_trace/quincy/1hour/medium_first.min,1,39.411757,40.6402804851532
ap_gcc_O0,clusters/natural/google_trace/quincy/1hour/medium_first.min,1,38.280348,39.53719758987427
ap_clang_O3,clusters/natural/google_trace/quincy/1hour/medium_first.min,1,17.693870,18.560405254364014
ap_gcc_debug,clusters/natural/google_trace/quincy/1hour/medium_first.min,1,38.323414,39.573089361190796
ap_gcc_O2,clusters/natural/google_trace/quincy/1hour/medium_first.min,1,17.178170,18.065277814865112
ap_clang_O1,clusters/natural/google_trace/quincy/1hour/medium_first.min,2,25.846794,26.850760221481323
ap_gcc_O3,clusters/natural/google_trace/quincy/1hour/medium_first.min,2,16.641786,17.5286602973938
ap_clang_O2,clusters/natural/google_trace/quincy/1hour/medium_first.min,2,17.006649,17.926371574401855
ap_gcc_O1,clusters/natural/google_trace/quincy/1hour/medium_first.min,2,15.581471,16.48160219192505
ap_clang_O0,clusters/natural/google_trace/quincy/1hour/medium_first.min,2,37.554522,38.83360266685486
ap_clang_debug,clusters/natural/google_trace/quincy/1hour/medium_first.min,2,39.404890,40.6565146446228
ap_gcc_O0,clusters/natural/google_trace/quincy/1hour/medium_first.min,2,38.436140,39.73707604408264
ap_clang_O3,clusters/natural/google_trace/quincy/1hour/medium_first.min,2,17.444694,18.310529947280884
ap_gcc_debug,clusters/natural/google_trace/quincy/1hour/medium_first.min,2,38.343967,39.63114547729492
ap_gcc_O2,clusters/natural/google_trace/quincy/1hour/medium_first.min,2,17.092218,17.983444452285767
ap_clang_O1,clusters/natural/google_trace/quincy/1hour/medium_first.min,3,25.774937,26.82150363922119
ap_gcc_O3,clusters/natural/google_trace/quincy/1hour/medium_first.min,3,16.680905,17.559931755065918
