file,test_iteration,refine_iteration,refine_time,overhead_time,epsilon,cost,task_assignments_changed
general/synthetic/goto/generated_approx/approx_goto_sr_11_907.min,0,8,780632,2552,935,11775181687,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_907.min,0,9,1215304,2626,311,11775180215,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_907.min,0,10,745043,2681,103,11775180215,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_907.min,0,11,895350,2549,34,11775180215,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_907.min,0,12,595204,2690,11,11775180215,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_907.min,0,13,1070780,2745,3,11775180215,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_907.min,0,14,687670,2886,1,11775180215,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_283.min,0,0,11616,3193,6137856,146770137414,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_283.min,0,1,730522,2720,2045952,30621865262,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_283.min,0,2,564897,2840,681984,70840412015,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_283.min,0,3,2699698,2465,227328,14596404200,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_283.min,0,4,493432,2525,75776,14520497205,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_283.min,0,5,1253373,2697,25258,14489896724,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_283.min,0,6,685472,2802,8419,14485074315,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_283.min,0,7,1679533,2704,2806,14484206148,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_283.min,0,8,863374,2944,935,14484176199,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_283.min,0,9,1422083,2579,311,14484175906,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_283.min,0,10,801397,2726,103,14484175906,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_283.min,0,11,940455,2757,34,14484175906,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_283.min,0,12,479119,2643,11,14484175906,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_283.min,0,13,1015760,2557,3,14484175906,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_283.min,0,14,678478,2631,1,14484175906,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_260.min,0,0,11707,3089,6137856,146551252437,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_260.min,0,1,736353,3191,2045952,30311299148,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_260.min,0,2,534071,3024,681984,71217197646,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_260.min,0,3,2830780,2541,227328,14392113342,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_260.min,0,4,466484,2580,75776,14326757797,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_260.min,0,5,982657,2674,25258,14293667031,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_260.min,0,6,578139,3180,8419,14288734612,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_260.min,0,7,752403,2746,2806,14287994990,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_260.min,0,8,677302,3024,935,14287963974,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_260.min,0,9,441795,2711,311,14287963403,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_260.min,0,10,712081,2746,103,14287963403,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_260.min,0,11,423452,2649,34,14287963403,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_260.min,0,12,652639,2732,11,14287963403,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_260.min,0,13,708618,2690,3,14287963403,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_260.min,0,14,624595,2774,1,14287963403,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_85.min,0,0,11843,3049,6137856,148482488079,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_85.min,0,1,742083,2629,2045952,31632862310,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_85.min,0,2,509712,2860,681984,65638829112,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_85.min,0,3,2641302,2677,227328,14962299152,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_85.min,0,4,527253,2716,75776,14887162564,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_85.min,0,5,1161283,2758,25258,14856932022,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_85.min,0,6,594924,2645,8419,14852166851,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_85.min,0,7,1575638,2536,2806,14851510222,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_85.min,0,8,820189,2719,935,14851468631,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_85.min,0,9,980130,2794,311,14851464423,-1
