file,test_iteration,refine_iteration,refine_time,overhead_time,epsilon,cost,task_assignments_changed
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_22.min,0,15,815615,26612,8,111556161,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_22.min,0,16,1054193,24932,2,111556161,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_22.min,0,17,1029096,25019,1,111556161,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_132.min,0,0,144613,32229,122880000,1075024666,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_132.min,0,1,279369,32185,40960000,2648987097,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_132.min,0,2,277052,28119,13653333,520280839,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_132.min,0,3,237010,28103,4551111,145000551,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_132.min,0,4,365792,28085,1517037,116822005,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_132.min,0,5,341770,28165,505679,114378341,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_132.min,0,6,470783,28143,168559,114095034,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_132.min,0,7,712513,28601,56186,114064066,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_132.min,0,8,544695,28138,18728,114058261,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_132.min,0,9,615269,28189,6242,114057990,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_132.min,0,10,774932,28126,2080,114057976,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_132.min,0,11,772444,28193,693,114057964,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_132.min,0,12,551932,26398,231,114057964,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_132.min,0,13,877103,26482,77,114057964,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_132.min,0,14,478368,26436,25,114057964,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_132.min,0,15,876856,26467,8,114057964,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_132.min,0,16,1085382,26543,2,114057964,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_132.min,0,17,664490,26540,1,114057964,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_458.min,0,0,139116,32497,122880000,1067016983,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_458.min,0,1,291839,32393,40960000,2727144693,-1
