test,file,iteration,algorithm_time,total_time
none,clusters/natural/google_trace/quincy/1hour/small_last.min,0,0.003795,0.06142115592956543
all,clusters/natural/google_trace/quincy/1hour/small_last.min,1,0.006006,0.06606268882751465
none,clusters/natural/google_trace/quincy/1hour/small_last.min,1,0.003755,0.06581854820251465
all,clusters/natural/google_trace/quincy/1hour/small_last.min,2,0.005767,0.06123518943786621
none,clusters/natural/google_trace/quincy/1hour/small_last.min,2,0.003707,0.0708000659942627
all,clusters/natural/google_trace/quincy/1hour/small_last.min,3,0.006005,0.07016658782958984
none,clusters/natural/google_trace/quincy/1hour/small_last.min,3,0.003839,0.05748295783996582
all,clusters/natural/google_trace/quincy/1hour/small_last.min,4,0.005898,0.06180095672607422
none,clusters/natural/google_trace/quincy/1hour/small_last.min,4,0.004142,0.07272529602050781
all,clusters/natural/google_trace/quincy/1hour/small_last.min,5,0.006884,0.06795859336853027
none,clusters/natural/google_trace/quincy/1hour/small_last.min,5,0.004165,0.06585431098937988
all,clusters/natural/google_trace/quincy/1hour/small_last.min,6,0.006598,0.06678485870361328
none,clusters/natural/google_trace/quincy/1hour/small_last.min,6,0.004279,0.0670166015625
all,clusters/natural/google_trace/quincy/1hour/small_last.min,7,0.006627,0.07582855224609375
none,clusters/natural/google_trace/quincy/1hour/small_last.min,7,0.004167,0.07283234596252441
all,clusters/natural/google_trace/quincy/1hour/small_last.min,8,0.006694,0.07249975204467773
none,clusters/natural/google_trace/quincy/1hour/small_last.min,8,0.004191,0.07882165908813477
all,clusters/natural/google_trace/quincy/1hour/small_last.min,9,0.006664,0.07266950607299805
none,clusters/natural/google_trace/quincy/1hour/small_last.min,9,0.004165,0.07379794120788574
all,clusters/natural/google_trace/quincy/1hour/small_last.min,10,0.006719,0.07342267036437988
none,clusters/natural/google_trace/quincy/1hour/small_last.min,10,0.004228,0.07124066352844238
all,clusters/natural/google_trace/quincy/1hour/small_last.min,11,0.006751,0.07062411308288574
none,clusters/natural/google_trace/quincy/1hour/small_last.min,11,0.004230,0.07158350944519043
all,clusters/natural/google_trace/quincy/1hour/small_last.min,12,0.006543,0.06835722923278809
none,clusters/natural/google_trace/quincy/1hour/small_last.min,12,0.004140,0.07102012634277344
all,clusters/natural/google_trace/quincy/1hour/small_last.min,13,0.006486,0.0692293643951416
none,clusters/natural/google_trace/quincy/1hour/small_last.min,13,0.004197,0.07092857360839844
all,clusters/natural/google_trace/quincy/1hour/small_last.min,14,0.006559,0.06798481941223145
none,clusters/natural/google_trace/quincy/1hour/small_last.min,14,0.004136,0.07271862030029297
all,clusters/natural/google_trace/quincy/1hour/small_last.min,15,0.006567,0.0731801986694336
none,clusters/natural/google_trace/quincy/1hour/small_last.min,15,0.004207,0.07575058937072754
all,clusters/natural/google_trace/quincy/1hour/small_last.min,16,0.006509,0.07979059219360352
none,clusters/natural/google_trace/quincy/1hour/small_last.min,16,0.004313,0.07877683639526367
all,clusters/natural/google_trace/quincy/1hour/small_last.min,17,0.006793,0.07467889785766602
none,clusters/natural/google_trace/quincy/1hour/small_last.min,17,0.004340,0.06976318359375
all,clusters/natural/google_trace/quincy/1hour/small_last.min,18,0.006662,0.06987977027893066
none,clusters/natural/google_trace/quincy/1hour/small_last.min,18,0.004249,0.06625103950500488
all,clusters/natural/google_trace/quincy/1hour/small_last.min,19,0.006669,0.08108019828796387
none,clusters/natural/google_trace/quincy/1hour/small_last.min,19,0.004292,0.07592916488647461
all,clusters/natural/google_trace/quincy/1hour/small_last.min,20,0.006526,0.07167172431945801
none,clusters/natural/google_trace/quincy/1hour/small_last.min,20,0.004152,0.07838082313537598
all,clusters/natural/google_trace/quincy/1hour/small_last.min,21,0.006727,0.07426571846008301
none,clusters/natural/google_trace/quincy/1hour/small_last.min,21,0.004129,0.06881117820739746
all,clusters/natural/google_trace/quincy/1hour/small_last.min,22,0.006456,0.0746464729309082
none,clusters/natural/google_trace/quincy/1hour/small_last.min,22,0.004250,0.07069826126098633
all,clusters/natural/google_trace/quincy/1hour/small_last.min,23,0.006662,0.08247184753417969
none,clusters/natural/google_trace/quincy/1hour/small_last.min,23,0.004209,0.06996011734008789
all,clusters/natural/google_trace/quincy/1hour/small_last.min,24,0.006558,0.0685732364654541
none,clusters/natural/google_trace/quincy/1hour/small_last.min,24,0.004094,0.07644152641296387
all,clusters/natural/google_trace/quincy/1hour/small_last.min,25,0.006500,0.07314109802246094
none,clusters/natural/google_trace/quincy/1hour/small_last.min,25,0.004244,0.07142519950866699
all,clusters/natural/google_trace/quincy/1hour/small_last.min,26,0.006758,0.07868289947509766
none,clusters/natural/google_trace/quincy/1hour/small_last.min,26,0.004260,0.07203865051269531
all,clusters/natural/google_trace/quincy/1hour/small_last.min,27,0.006767,0.07550764083862305
none,clusters/natural/google_trace/quincy/1hour/small_last.min,27,0.004343,0.07366132736206055
all,clusters/natural/google_trace/quincy/1hour/small_last.min,28,0.006657,0.07368087768554688
none,clusters/natural/google_trace/quincy/1hour/small_last.min,28,0.004236,0.0692300796508789
all,clusters/natural/google_trace/quincy/1hour/small_last.min,29,0.006542,0.07389235496520996
none,clusters/natural/google_trace/quincy/1hour/small_last.min,29,0.004158,0.06676435470581055
all,clusters/natural/google_trace/quincy/1hour/full_size_last.min,0,0.999196,6.996278524398804
none,clusters/natural/google_trace/quincy/1hour/full_size_last.min,0,0.764325,6.863907098770142
all,clusters/natural/google_trace/quincy/1hour/full_size_last.min,1,0.994723,6.76319432258606
none,clusters/natural/google_trace/quincy/1hour/full_size_last.min,1,0.766036,6.605628490447998
all,clusters/natural/google_trace/quincy/1hour/full_size_last.min,2,0.998024,7.111009120941162
none,clusters/natural/google_trace/quincy/1hour/full_size_last.min,2,0.765155,6.882329225540161
all,clusters/natural/google_trace/quincy/1hour/full_size_last.min,3,0.987242,7.004114627838135
none,clusters/natural/google_trace/quincy/1hour/full_size_last.min,3,0.759363,6.950795412063599
all,clusters/natural/google_trace/quincy/1hour/full_size_last.min,4,0.983731,7.015089750289917
none,clusters/natural/google_trace/quincy/1hour/full_size_last.min,4,0.763423,6.828358173370361
all,clusters/natural/google_trace/quincy/1hour/full_size_last.min,5,0.999316,6.896712303161621
none,clusters/natural/google_trace/quincy/1hour/full_size_last.min,5,0.754114,6.939755439758301
all,clusters/natural/google_trace/quincy/1hour/full_size_last.min,6,0.887290,6.475476264953613
none,clusters/natural/google_trace/quincy/1hour/full_size_last.min,6,0.678695,6.068403244018555
all,clusters/natural/google_trace/quincy/1hour/full_size_last.min,7,0.882953,6.261575222015381
none,clusters/natural/google_trace/quincy/1hour/full_size_last.min,7,0.673916,6.045984745025635
all,clusters/natural/google_trace/quincy/1hour/full_size_last.min,8,0.884466,6.462053060531616
none,clusters/natural/google_trace/quincy/1hour/full_size_last.min,8,0.676034,6.091203451156616
all,clusters/natural/google_trace/quincy/1hour/full_size_last.min,9,0.892249,6.323050498962402
none,clusters/natural/google_trace/quincy/1hour/full_size_last.min,9,0.679158,6.259712219238281
all,clusters/natural/google_trace/quincy/1hour/full_size_last.min,10,0.891273,6.4781060218811035
none,clusters/natural/google_trace/quincy/1hour/full_size_last.min,10,0.676376,6.240007638931274
all,clusters/natural/google_trace/quincy/1hour/full_size_last.min,11,0.890325,6.3343658447265625
none,clusters/natural/google_trace/quincy/1hour/full_size_last.min,11,0.668556,6.124929189682007
all,clusters/natural/google_trace/quincy/1hour/full_size_last.min,12,0.892122,6.277605772018433
none,clusters/natural/google_trace/quincy/1hour/full_size_last.min,12,0.683134,6.3608527183532715
all,clusters/natural/google_trace/quincy/1hour/full_size_last.min,13,0.893602,6.4514782428741455
none,clusters/natural/google_trace/quincy/1hour/full_size_last.min,13,0.673097,6.306174039840698
all,clusters/natural/google_trace/quincy/1hour/full_size_last.min,14,0.889834,6.207312345504761
none,clusters/natural/google_trace/quincy/1hour/full_size_last.min,14,0.684584,6.062990665435791
all,clusters/natural/google_trace/quincy/1hour/full_size_last.min,15,0.917772,6.3852057456970215
none,clusters/natural/google_trace/quincy/1hour/full_size_last.min,15,0.680720,6.331289052963257
all,clusters/natural/google_trace/quincy/1hour/full_size_last.min,16,0.882178,6.325414180755615
none,clusters/natural/google_trace/quincy/1hour/full_size_last.min,16,0.678788,6.283376693725586
all,clusters/natural/google_trace/quincy/1hour/full_size_last.min,17,0.885717,6.352477073669434
none,clusters/natural/google_trace/quincy/1hour/full_size_last.min,17,0.681958,6.3313517570495605
all,clusters/natural/google_trace/quincy/1hour/full_size_last.min,18,0.895207,6.390474557876587
none,clusters/natural/google_trace/quincy/1hour/full_size_last.min,18,0.683936,6.294714450836182
all,clusters/natural/google_trace/quincy/1hour/full_size_last.min,19,0.888893,6.496620178222656
none,clusters/natural/google_trace/quincy/1hour/full_size_last.min,19,0.679933,6.079873323440552
all,clusters/natural/google_trace/quincy/1hour/full_size_last.min,20,0.890361,6.300153017044067
none,clusters/natural/google_trace/quincy/1hour/full_size_last.min,20,0.677352,6.238025665283203
all,clusters/natural/google_trace/quincy/1hour/full_size_last.min,21,0.890425,6.383341073989868
none,clusters/natural/google_trace/quincy/1hour/full_size_last.min,21,0.688148,6.420304775238037
all,clusters/natural/google_trace/quincy/1hour/full_size_last.min,22,0.895239,6.554228782653809
none,clusters/natural/google_trace/quincy/1hour/full_size_last.min,22,0.679639,6.0844316482543945
all,clusters/natural/google_trace/quincy/1hour/full_size_last.min,23,0.892769,6.337188959121704
none,clusters/natural/google_trace/quincy/1hour/full_size_last.min,23,0.684997,6.0877604484558105
all,clusters/natural/google_trace/quincy/1hour/full_size_last.min,24,0.896931,6.323143720626831
none,clusters/natural/google_trace/quincy/1hour/full_size_last.min,24,0.671750,6.348937034606934
all,clusters/natural/google_trace/quincy/1hour/full_size_last.min,25,0.883087,6.334324359893799
none,clusters/natural/google_trace/quincy/1hour/full_size_last.min,25,0.670057,6.201926231384277
all,clusters/natural/google_trace/quincy/1hour/full_size_last.min,26,0.885900,6.44591760635376
none,clusters/natural/google_trace/quincy/1hour/full_size_last.min,26,0.686635,6.110307216644287
all,clusters/natural/google_trace/quincy/1hour/full_size_last.min,27,0.897243,6.494531154632568
none,clusters/natural/google_trace/quincy/1hour/full_size_last.min,27,0.678851,6.247045040130615
all,clusters/natural/google_trace/quincy/1hour/full_size_last.min,28,0.896864,6.461455821990967
none,clusters/natural/google_trace/quincy/1hour/full_size_last.min,28,0.680971,6.326186180114746
all,clusters/natural/google_trace/quincy/1hour/full_size_last.min,29,0.891998,6.488535642623901
none,clusters/natural/google_trace/quincy/1hour/full_size_last.min,29,0.677009,6.377197265625
all,clusters/natural/google_trace/quincy/1hour/large_last.min,0,0.215013,1.5600898265838623
none,clusters/natural/google_trace/quincy/1hour/large_last.min,0,0.160537,1.5222444534301758
all,clusters/natural/google_trace/quincy/1hour/large_last.min,1,0.211141,1.573319673538208
